AGE,FG3M,FTM,FTA,OREB,TOV,STL,BLK,BLKA,PFD,DD2_RANK,TD3_RANK,All_Star_Selection
0.208333,0,0.058824,0.073171,0.218182,0.070175,0.066667,0,0.095238,0.132653,0.835206,0.666667,0
0.125,0.113208,0.058824,0.065041,0.036364,0.368421,0.2,0.027027,0.095238,0.102041,0.835206,0.666667,0
0.125,0.150943,0.166667,0.162602,0.127273,0.350877,0.3,0.027027,0.238095,0.153061,0.573034,0.153846,0
0.208333,0.283019,0.107843,0.113821,0.054545,0.333333,0.266667,0.027027,0.190476,0.142857,0.269663,0.666667,0
0.166667,0,0.078431,0.097561,0.327273,0.157895,0.066667,0.189189,0.142857,0.112245,0.573034,0.666667,0
0.416667,0.150943,0.127451,0.121951,0.072727,0.385965,0.4,0.027027,0.190476,0.142857,0.194757,0.666667,0
0.375,0,0.04902,0.089431,0.236364,0.140351,0.2,0.108108,0.190476,0.091837,0.835206,0.666667,0
0.5,0.075472,0.156863,0.211382,0.181818,0.192982,0.233333,0.081081,0.285714,0.214286,0.835206,0.666667,0
0.208333,0.056604,0.117647,0.138211,0.272727,0.22807,0.233333,0.216216,0.238095,0.142857,0.479401,0.666667,0
0.375,0,0.068627,0.065041,0.163636,0.175439,0.033333,0.027027,0.142857,0.081633,0.835206,0.666667,0
0.25,0.132075,0.294118,0.333333,0.309091,0.45614,0.433333,0.432432,0.285714,0.387755,0.044944,0.153846,0
0.083333,0.188679,0.205882,0.203252,0.145455,0.473684,0.5,0.108108,0.333333,0.22449,0.17603,0.153846,0
0.208333,0,0.039216,0.065041,0.163636,0.140351,0.266667,0.108108,0.095238,0.061224,0.835206,0.666667,0
0.791667,0,0.04902,0.04878,0.109091,0.070175,0.066667,0.027027,0.047619,0.061224,0.835206,0.666667,0
0.5,0.207547,0.029412,0.03252,0.036364,0.087719,0.166667,0.027027,0.047619,0.061224,0.835206,0.666667,0
0.291667,0,0.137255,0.203252,0.381818,0.333333,0.1,0.243243,0.333333,0.183673,0.674157,0.666667,0
0.583333,0,0.088235,0.121951,0.254545,0.210526,0.3,0.189189,0.190476,0.112245,0.479401,0.666667,0
0.125,0.358491,0.745098,0.707317,0.127273,0.491228,0.366667,0.27027,0.285714,0.540816,0.179775,0.666667,0
0.666667,0,0.254902,0.252033,0.218182,0.280702,0.433333,0.216216,0.142857,0.306122,0.067416,0.666667,0
0.125,0.226415,0.568627,0.552846,0.818182,0.368421,0.2,0.108108,0.619048,0.591837,0.003745,0.666667,0
0.375,0.415094,0.72549,0.682927,0.072727,0.403509,0.333333,0.054054,0.380952,0.520408,0.835206,0.666667,0
0.083333,0,0.039216,0.04065,0.254545,0.122807,0.1,0.135135,0.142857,0.040816,0.835206,0.666667,0
0.5,0.188679,0.098039,0.097561,0.036364,0.192982,0.233333,0.027027,0.095238,0.153061,0.573034,0.666667,0
0.458333,0.188679,0.147059,0.146341,0.054545,0.298246,0.333333,0.054054,0.190476,0.183673,0.479401,0.666667,0
0.541667,0.264151,0.578431,0.577236,0.181818,0.526316,0.4,0.027027,0.428571,0.561224,0.247191,0.153846,1
0.125,0,0.04902,0.073171,0.2,0.105263,0.066667,0.135135,0.142857,0.061224,0.835206,0.666667,0
0.291667,0,0.166667,0.211382,0.545455,0.245614,0.133333,0.297297,0.285714,0.306122,0.06367,0.666667,1
0.791667,0,0.039216,0.04878,0.254545,0.140351,0.2,0.216216,0.047619,0.153061,0.835206,0.666667,0
0.416667,0,0.205882,0.284553,0.4,0.175439,0.133333,0.162162,0.285714,0.357143,0.269663,0.666667,0
0.458333,0.283019,0.088235,0.089431,0.018182,0.122807,0.133333,0.054054,0.047619,0.081633,0.835206,0.666667,0
0.25,0.320755,0.254902,0.268293,0.218182,0.368421,0.466667,0.081081,0.285714,0.357143,0.228464,0.153846,0
0.25,0.113208,0.137255,0.130081,0.072727,0.245614,0.133333,0.108108,0.190476,0.142857,0.835206,0.666667,0
0.208333,0,0.029412,0.073171,0.109091,0.087719,0.033333,0.081081,0.095238,0.071429,0.835206,0.666667,0
0.25,0,0.421569,0.447154,0.618182,0.333333,0.333333,0.324324,0.333333,0.5,0.029963,0.666667,0
0.5,0.150943,0.196078,0.243902,0.381818,0.298246,0.2,0.189189,0.238095,0.255102,0.067416,0.666667,0
0.041667,0,0.088235,0.097561,0.018182,0.22807,0.1,0,0.190476,0.081633,0.835206,0.666667,0
0.166667,0.188679,0.137255,0.146341,0.236364,0.22807,0.333333,0.054054,0.190476,0.163265,0.209738,0.666667,0
0.375,0.09434,0.029412,0.065041,0.018182,0.070175,0.266667,0.108108,0,0.05102,0.835206,0.666667,0
0.125,0,0.04902,0.065041,0.181818,0.105263,0.133333,0.324324,0.095238,0.071429,0.674157,0.666667,0
0.208333,0.075472,0.078431,0.081301,0.090909,0.087719,0.1,0.054054,0.142857,0.081633,0.835206,0.666667,0
0.291667,0.226415,0.627451,0.682927,0.181818,0.631579,0.533333,0.162162,0.238095,0.602041,0.044944,0,0
0.375,0.226415,0.186275,0.195122,0.036364,0.245614,0.3,0.027027,0.333333,0.214286,0.835206,0.666667,0
0.333333,0,0.127451,0.195122,0.145455,0.070175,0.1,0.027027,0.285714,0.214286,0.835206,0.666667,0
0.291667,0.075472,0.019608,0.03252,0.018182,0.105263,0.133333,0.027027,0,0.030612,0.835206,0.666667,1
0.291667,0.188679,0.107843,0.138211,0.163636,0.298246,0.166667,0.054054,0.190476,0.132653,0.411985,0.666667,1
0.375,0,0.068627,0.154472,0.327273,0.087719,0.1,0.189189,0.142857,0.173469,0.835206,0.666667,0
0.208333,0.226415,0.382353,0.382114,0.072727,0.245614,0.2,0.054054,0.333333,0.346939,0.835206,0.666667,0
0.208333,0,0.166667,0.195122,0.381818,0.175439,0.3,0.108108,0.238095,0.193878,0.269663,0.666667,0
0.5,0,0.284314,0.317073,0.363636,0.350877,0.2,0.162162,0.47619,0.367347,0.134831,0.666667,0
0.125,0.018868,0.009804,0.03252,0.054545,0.052632,0.033333,0.027027,0.047619,0.030612,0.674157,0.666667,0
0.166667,0.056604,0.039216,0.04065,0.145455,0.052632,0.1,0.081081,0.142857,0.05102,0.674157,0.666667,0
0.458333,0.207547,0.166667,0.154472,0.090909,0.385965,0.433333,0.027027,0.190476,0.193878,0.479401,0.666667,0
0.5,0.018868,0.009804,0.01626,0.036364,0.105263,0.066667,0.027027,0.047619,0.030612,0.835206,0.666667,0
0.291667,0.264151,0.303922,0.333333,0.254545,0.333333,0.333333,0.162162,0.333333,0.346939,0.269663,0.666667,0
0.375,0.132075,0.107843,0.113821,0.072727,0.157895,0.1,0.081081,0.142857,0.102041,0.835206,0.666667,0
0.583333,0,0.009804,0.00813,0.127273,0.035088,0.033333,0.054054,0.047619,0.030612,0.835206,0.666667,0
0.083333,0.113208,0.127451,0.138211,0.127273,0.210526,0.2,0.027027,0.238095,0.132653,0.674157,0.666667,1
0.583333,0.358491,0.441176,0.414634,0.090909,0.385965,0.5,0.108108,0.285714,0.489796,0.835206,0.666667,0
0.291667,0,0.264706,0.292683,0.345455,0.315789,0.3,0.459459,0.333333,0.428571,0.179775,0.666667,0
0.333333,0,0.176471,0.195122,0.345455,0.175439,0.166667,0.297297,0.333333,0.234694,0.101124,0.666667,0
0.25,0.320755,0.117647,0.130081,0.036364,0.175439,0.166667,0.027027,0.142857,0.163265,0.835206,0.666667,0
0.416667,0,0.196078,0.219512,0,0.122807,0.1,0,0,0.173469,0.835206,0.666667,0
0.75,0,0.068627,0.097561,0.563636,0.192982,0.233333,0.432432,0.047619,0.153061,0.269663,0.666667,0
0.208333,0,0,0,0,0.052632,0,0.081081,0,0,0.835206,0.666667,1
0.208333,0.226415,0.196078,0.203252,0.145455,0.22807,0.3,0.027027,0.333333,0.193878,0.573034,0.666667,0
0.25,0.226415,0.078431,0.073171,0.036364,0.22807,0.366667,0.027027,0.095238,0.112245,0.835206,0.666667,0
0.333333,0.037736,0.04902,0.065041,0.054545,0.052632,0.4,0,0.142857,0.132653,0.835206,0.666667,0
0.458333,0.018868,0.078431,0.097561,0.090909,0.140351,0.266667,0.108108,0.190476,0.122449,0.835206,0.666667,0
0.166667,0,0.088235,0.089431,0.181818,0.105263,0.033333,0.081081,0.142857,0.112245,0.835206,0.666667,0
0.208333,0.226415,0.196078,0.219512,0.145455,0.22807,0.2,0.054054,0.190476,0.234694,0.835206,0.666667,0
0.25,0.113208,0.22549,0.219512,0.181818,0.175439,0.166667,0.108108,0.238095,0.204082,0.479401,0.666667,0
0.5,0.113208,0.107843,0.121951,0.254545,0.192982,0.233333,0.108108,0.142857,0.132653,0.573034,0.666667,0
0.5,0.301887,0.04902,0.056911,0.163636,0.070175,0.133333,0.081081,0.047619,0.061224,0.674157,0.666667,1
0.458333,0.056604,0.068627,0.081301,0.036364,0.070175,0.1,0.027027,0.142857,0.081633,0.835206,0.666667,0
0.333333,0.150943,0,0,0,0.175439,0.1,0,0,0.05102,0.835206,0.666667,0
0.541667,0.150943,0.068627,0.065041,0.127273,0.087719,0.166667,0.054054,0.190476,0.071429,0.835206,0.666667,0
0.541667,0.075472,0.117647,0.121951,0.127273,0.087719,0.1,0.081081,0.095238,0.091837,0.835206,0.666667,0
0.583333,0,0.039216,0.056911,0.163636,0.087719,0.033333,0.108108,0.095238,0.071429,0.835206,0.666667,0
0.5,0.188679,0.107843,0.138211,0.218182,0.192982,0.5,0.108108,0.238095,0.173469,0.835206,0.666667,0
0.125,0.150943,0.294118,0.325203,0.290909,0.473684,0.233333,0.189189,0.52381,0.306122,0.269663,0.666667,0
0.5,0.075472,0.039216,0.03252,0,0.070175,0.066667,0.027027,0,0.020408,0.835206,0.666667,0
0.416667,0.283019,0.068627,0.081301,0.054545,0.122807,0.166667,0.108108,0.095238,0.102041,0.835206,0.666667,1
0.583333,0.358491,0.04902,0.065041,0.036364,0.22807,0.2,0.027027,0.047619,0.122449,0.835206,0.666667,0
0.166667,0.188679,0.215686,0.243902,0.072727,0.385965,0.6,0.054054,0.428571,0.285714,0.307116,0.666667,0
0.458333,0.320755,0.156863,0.162602,0.090909,0.192982,0.233333,0.135135,0.095238,0.183673,0.674157,0.666667,0
0.375,0,0.04902,0.081301,0.090909,0.052632,0,0.081081,0.238095,0.081633,0.835206,0.666667,0
0.5,0.188679,0.058824,0.065041,0.163636,0.175439,0.166667,0,0.095238,0.091837,0.479401,0.666667,0
0.375,0.264151,0.254902,0.252033,0.072727,0.508772,0.3,0.054054,0.238095,0.244898,0.194757,0.666667,0
0.25,0.320755,0.421569,0.439024,0.109091,0.561404,0.7,0.081081,0.333333,0.489796,0.228464,0.666667,0
0.583333,0,0,0,0,0,0,0,0,0,0.835206,0.666667,0
0.291667,0,0.039216,0.056911,0.054545,0.140351,0.066667,0.027027,0.047619,0.05102,0.835206,0.666667,0
0.333333,0.207547,0.058824,0.056911,0.054545,0.210526,0.166667,0.027027,0.047619,0.122449,0.674157,0.666667,0
0.583333,0,0.088235,0.121951,0.345455,0.157895,0.133333,0.189189,0.285714,0.132653,0.479401,0.666667,0
0.333333,0,0.156863,0.170732,0.309091,0.140351,0.133333,0.108108,0.238095,0.173469,0.479401,0.666667,0
0.375,0,0.372549,0.439024,0.345455,0.315789,0.366667,0.27027,0.333333,0.44898,0.179775,0.666667,0
0.458333,0,0.078431,0.081301,0.309091,0.140351,0.2,0.108108,0.190476,0.173469,0.674157,0.666667,0
0.291667,0.301887,0.284314,0.292683,0.072727,0.245614,0.233333,0.081081,0.238095,0.27551,0.835206,0.666667,0
0.125,0.283019,0.166667,0.170732,0.254545,0.175439,0.3,0.162162,0.238095,0.244898,0.344569,0.666667,0
0.25,0,0.127451,0.146341,0.254545,0.245614,0.1,0.135135,0.238095,0.163265,0.674157,0.666667,0
0.166667,0.264151,0.137255,0.146341,0.090909,0.245614,0.333333,0.108108,0.285714,0.142857,0.835206,0.666667,1
0.208333,0,0.088235,0.146341,0.254545,0.140351,0.066667,0.189189,0.142857,0.142857,0.674157,0.666667,0
0.166667,0.245283,0.098039,0.113821,0.181818,0.175439,0.266667,0.054054,0.142857,0.132653,0.411985,0.666667,0
0.416667,0,0.029412,0.056911,0,0,0.1,0,0.142857,0.030612,0.835206,0.666667,0
0.25,0.018868,0.176471,0.219512,0.272727,0.140351,0.333333,0,0.285714,0.22449,0.674157,0.666667,0
0.166667,0,0.098039,0.081301,0.127273,0.175439,0.1,0,0.333333,0.102041,0.835206,0.666667,0
0.333333,0,0.039216,0.04878,0.018182,0.017544,0,0.027027,0.047619,0.030612,0.835206,0.666667,0
0.125,0,0.058824,0.065041,0.309091,0.105263,0.1,0.189189,0.095238,0.071429,0.411985,0.666667,0
0.125,0.132075,0.058824,0.056911,0.054545,0.175439,0.133333,0,0.142857,0.112245,0.835206,0.666667,0
0.458333,0,0.421569,0.422764,0.6,0.298246,0.2,0.432432,0.47619,0.44898,0.014981,0.153846,0
0.083333,0.132075,0.127451,0.138211,0.109091,0.192982,0.333333,0.108108,0.238095,0.122449,0.835206,0.666667,0
0.291667,0.018868,0.333333,0.357724,0.4,0.333333,0.466667,0.243243,0.428571,0.357143,0.134831,0.666667,0
0.583333,0.264151,0.470588,0.455285,0.072727,0.368421,0.333333,0.162162,0.285714,0.44898,0.307116,0.153846,0
0.625,0.320755,0.068627,0.065041,0.072727,0.087719,0.133333,0.027027,0.095238,0.05102,0.835206,0.666667,1
0.333333,0.018868,0.058824,0.056911,0.018182,0.140351,0.166667,0,0.095238,0.081633,0.835206,0.666667,0
0.333333,0,0,0,0.072727,0.052632,0,0,0,0,0.835206,0.666667,0
0.5,0.132075,0.058824,0.065041,0.127273,0.105263,0.133333,0.027027,0.095238,0.091837,0.835206,0.666667,1
0.166667,0.056604,0.039216,0.04065,0.054545,0.035088,0.1,0.054054,0.095238,0.040816,0.835206,0.666667,0
0.458333,0,0.009804,0.03252,0.054545,0.035088,0.033333,0.054054,0.047619,0.05102,0.835206,0.666667,0
0.625,0.188679,0.127451,0.121951,0.090909,0.157895,0.266667,0.054054,0.142857,0.193878,0.835206,0.666667,1
0.25,0.018868,0.107843,0.154472,0.236364,0.596491,0.766667,0.054054,0.380952,0.234694,0.044944,0.025641,0
0.25,0,0.421569,0.422764,0.109091,0.385965,0.233333,0.027027,0.380952,0.397959,0.307116,0.666667,0
0.333333,0.207547,0.205882,0.195122,0.036364,0.263158,0.233333,0.081081,0.190476,0.163265,0.835206,0.666667,0
0.5,0.283019,0.137255,0.138211,0.218182,0.263158,0.3,0.135135,0.142857,0.183673,0.344569,0.666667,0
0.541667,0.188679,0.039216,0.04878,0.036364,0.087719,0.066667,0.081081,0.095238,0.030612,0.835206,0.666667,0
0.666667,0.396226,0.235294,0.219512,0.109091,0.263158,0.333333,0.054054,0.190476,0.193878,0.835206,0.666667,1
0.333333,0.283019,0.254902,0.260163,0.109091,0.508772,0.566667,0.027027,0.238095,0.27551,0.082397,0.153846,0
0.5,0,0.156863,0.235772,0.727273,0.22807,0.333333,0.054054,0.333333,0.326531,0.573034,0.666667,0
0.208333,0.245283,0.127451,0.138211,0.109091,0.122807,0.133333,0,0.142857,0.153061,0.835206,0.666667,0
0.291667,0.018868,0.039216,0.04065,0.054545,0.017544,0.166667,0.081081,0.142857,0.040816,0.835206,0.666667,0
0.583333,0.188679,0.264706,0.252033,0.072727,0.280702,0.233333,0.027027,0.190476,0.214286,0.835206,0.666667,0
0.5,0.320755,0.176471,0.195122,0.127273,0.192982,0.166667,0.108108,0.142857,0.204082,0.674157,0.666667,0
0.166667,0,0.107843,0.121951,0.218182,0.122807,0.1,0.189189,0.285714,0.142857,0.573034,0.666667,0
0.333333,0.113208,0.068627,0.081301,0.090909,0.105263,0.133333,0.054054,0.047619,0.071429,0.835206,0.666667,0
0.25,0.075472,0.460784,0.439024,0.181818,0.385965,0.366667,0.027027,0.52381,0.387755,0.307116,0.666667,0
0.166667,0.169811,0.078431,0.089431,0.054545,0.298246,0.233333,0.081081,0.285714,0.132653,0.835206,0.666667,0
0.458333,0.113208,0.029412,0.03252,0.036364,0.035088,0.066667,0.027027,0.047619,0.030612,0.835206,0.666667,0
0.458333,0,0,0,0,0,0,0,0.142857,0,0.835206,0.666667,0
0.291667,0.018868,0.107843,0.130081,0.127273,0.122807,0.433333,0.081081,0.142857,0.142857,0.835206,0.666667,0
0.375,0.056604,0.04902,0.056911,0.072727,0.157895,0.233333,0.027027,0.095238,0.102041,0.835206,0.666667,0
0.375,0,0.098039,0.121951,0.181818,0.105263,0.166667,0.297297,0.142857,0.142857,0.573034,0.666667,0
0.208333,0,0.245098,0.276423,0.4,0.403509,0.133333,0.486486,0.428571,0.357143,0.11985,0.666667,0
0.416667,0.056604,0.009804,0.00813,0.018182,0.035088,0.066667,0,0,0.020408,0.835206,0.666667,0
0.291667,0.283019,0.156863,0.154472,0.090909,0.192982,0.366667,0.054054,0.095238,0.183673,0.835206,0.666667,0
0.208333,0.207547,0.352941,0.365854,0.272727,0.438596,0.566667,0.297297,0.380952,0.316327,0.411985,0.666667,0
0.125,0.075472,0.637255,0.626016,0.272727,0.684211,0.633333,0.108108,0.619048,0.530612,0.044944,0.025641,0
0.166667,0.396226,0.147059,0.146341,0.363636,0.140351,0.166667,0.162162,0.190476,0.153061,0.344569,0.666667,0
0.375,0.169811,0.078431,0.089431,0.145455,0.122807,0.266667,0.054054,0.047619,0.081633,0.674157,0.666667,0
0.291667,0,0.156863,0.186992,0.181818,0.175439,0.1,0.162162,0.190476,0.234694,0.835206,0.666667,0
0.291667,0.037736,0.107843,0.121951,0.090909,0.140351,0.3,0.081081,0.333333,0.122449,0.835206,0.666667,0
0.125,0,0.176471,0.243902,0.363636,0.245614,0.133333,0.135135,0.428571,0.285714,0.573034,0.666667,0
0.5,0,0.137255,0.154472,0.490909,0.298246,0.166667,0.405405,0.190476,0.163265,0.164794,0.666667,0
0.333333,0.075472,0.019608,0.02439,0,0.070175,0.1,0.054054,0.047619,0.040816,0.835206,0.666667,0
0.333333,0.264151,0.117647,0.113821,0.072727,0.175439,0.266667,0.027027,0.190476,0.142857,0.674157,0.666667,0
0.666667,0.018868,0.019608,0.02439,0.109091,0.070175,0.033333,0.054054,0,0.020408,0.835206,0.666667,0
0.291667,0.150943,0.117647,0.130081,0.090909,0.298246,0.233333,0.027027,0.238095,0.153061,0.835206,0.666667,0
0.208333,0,0.098039,0.121951,0.163636,0.140351,0.133333,0.162162,0.190476,0.132653,0.835206,0.666667,0
0.083333,0,0.166667,0.178862,0.472727,0.157895,0.133333,0.648649,0.190476,0.183673,0.194757,0.666667,0
0.541667,0.226415,0.078431,0.089431,0.2,0.175439,0.266667,0.27027,0.095238,0.163265,0.479401,0.666667,0
0.25,0.169811,0.107843,0.097561,0.072727,0.157895,0.266667,0.054054,0.190476,0.091837,0.835206,0.666667,0
0.833333,0,0.196078,0.284553,0.236364,0.263158,0.133333,0.297297,0.190476,0.27551,0.479401,0.666667,0
0.25,0,0.147059,0.138211,0.072727,0.210526,0.2,0.108108,0.095238,0.153061,0.835206,0.666667,0
0.583333,0.018868,0.156863,0.170732,0.381818,0.280702,0.3,0.162162,0.285714,0.153061,0.194757,0.666667,0
0.25,0.245283,0.058824,0.065041,0.163636,0.122807,0.2,0.216216,0.142857,0.081633,0.674157,0.666667,0
0.333333,0,0.098039,0.105691,0.290909,0.122807,0.133333,0.108108,0.190476,0.142857,0.835206,0.666667,0
0.208333,0.018868,0.009804,0.00813,0,0.035088,0.033333,0,0.047619,0.020408,0.835206,0.666667,0
0.166667,0,0,0.01626,0.109091,0.052632,0.066667,0.054054,0.142857,0.010204,0.835206,0.666667,0
0.291667,0,0.107843,0.130081,0.218182,0.157895,0.1,0.162162,0.190476,0.142857,0.835206,0.666667,0
0.208333,0.056604,0.117647,0.130081,0.127273,0.263158,0.2,0,0.285714,0.112245,0.835206,0.666667,0
0.166667,0.018868,0.058824,0.089431,0.290909,0.210526,0.133333,0.243243,0.238095,0.112245,0.307116,0.666667,0
0.166667,0.377358,0.284314,0.252033,0.127273,0.54386,0.5,0.081081,0.238095,0.265306,0.378277,0.666667,0
0.416667,0.018868,0.04902,0.04878,0.054545,0.105263,0.066667,0,0.047619,0.071429,0.835206,0.666667,0
0.583333,0.339623,0.362745,0.373984,0.145455,0.54386,0.4,0.108108,0.571429,0.346939,0.479401,0.153846,0
0.5,0.169811,0.029412,0.03252,0.036364,0.157895,0.166667,0,0.047619,0.061224,0.835206,0.666667,0
0.75,0.207547,0.294118,0.268293,0.090909,0.614035,0.2,0.027027,0.095238,0.306122,0.018727,0.666667,0
0.375,0.169811,0.029412,0.02439,0.018182,0.017544,0,0.054054,0,0.020408,0.835206,0.666667,0
0.25,0.075472,0.078431,0.121951,0.090909,0.192982,0.233333,0,0.142857,0.132653,0.835206,0.666667,0
0.375,0.018868,0.088235,0.097561,0.072727,0.263158,0.3,0.054054,0.190476,0.142857,0.835206,0.666667,0
0.291667,0,0.127451,0.154472,0.363636,0.157895,0.166667,0.351351,0.285714,0.153061,0.344569,0.666667,0
0.5,0.075472,0.147059,0.178862,0.181818,0.192982,0.133333,0.135135,0.190476,0.204082,0.411985,0.666667,0
0.208333,0.056604,0.068627,0.081301,0.036364,0.280702,0.133333,0,0.142857,0.091837,0.835206,0.666667,0
0.333333,0.075472,0.068627,0.081301,0.145455,0.122807,0.4,0.135135,0.142857,0.081633,0.573034,0.666667,0
0.166667,0.018868,0.147059,0.170732,0.345455,0.210526,0.366667,0.081081,0.238095,0.214286,0.573034,0.666667,0
0.791667,0,0,0.01626,0.109091,0.052632,0.066667,0.135135,0.047619,0.061224,0.835206,0.666667,0
0.291667,0,0.127451,0.186992,0.218182,0.087719,0.166667,0.081081,0.190476,0.214286,0.674157,0.666667,0
0.666667,0,0.235294,0.276423,0.4,0.280702,0.233333,0.513514,0.285714,0.255102,0.082397,0.153846,0
0.208333,0,0.078431,0.097561,0.181818,0.140351,0.1,0.162162,0.142857,0.102041,0.674157,0.666667,0
0.25,0.339623,0.098039,0.105691,0.145455,0.192982,0.366667,0,0.142857,0.122449,0.479401,0.666667,0
0.416667,0.018868,0.186275,0.203252,0.181818,0.210526,0.6,0.162162,0.238095,0.193878,0.674157,0.666667,0
0.666667,0.018868,0.019608,0.03252,0.072727,0.052632,0.033333,0.108108,0,0.040816,0.835206,0.666667,0
0.416667,0.056604,0.294118,0.317073,0.072727,0.45614,0.4,0,0.47619,0.316327,0.247191,0.666667,0
0.541667,0.075472,0.127451,0.146341,0.127273,0.245614,0.3,0.135135,0.142857,0.183673,0.479401,0.666667,0
0.291667,0.169811,0.156863,0.170732,0.127273,0.157895,0.133333,0.108108,0.190476,0.173469,0.835206,0.666667,0
0.25,0.207547,0.176471,0.211382,0.145455,0.280702,0.533333,0.108108,0.285714,0.214286,0.479401,0.666667,0
0.166667,0,0.098039,0.130081,0.272727,0.105263,0.133333,0.162162,0.047619,0.122449,0.378277,0.666667,0
0.291667,0.018868,0.107843,0.105691,0.054545,0.105263,0.033333,0.027027,0.190476,0.081633,0.835206,0.666667,0
0.5,0.018868,0.058824,0.073171,0.109091,0.105263,0.133333,0.027027,0.190476,0.071429,0.835206,0.666667,0
0.166667,0.169811,0.215686,0.227642,0.145455,0.298246,0.333333,0.027027,0.428571,0.234694,0.411985,0.666667,0
0.25,0,0.27451,0.292683,0.381818,0.192982,0.166667,0.054054,0.285714,0.316327,0.307116,0.666667,0
0.083333,0.150943,0.352941,0.382114,0.145455,0.561404,0.5,0.135135,0.571429,0.357143,0.344569,0.666667,0
0.208333,0,0.254902,0.268293,0.290909,0.280702,0.233333,0.432432,0.380952,0.295918,0.411985,0.666667,0
0.375,0,0.284314,0.325203,0.509091,0.210526,0.166667,0.297297,0.142857,0.357143,0.142322,0.666667,0
0.5,0,0.117647,0.121951,0.4,0.192982,0.166667,0.054054,0.095238,0.22449,0.411985,0.666667,0
0.625,0.301887,0.176471,0.195122,0.127273,0.210526,0.3,0.081081,0.238095,0.22449,0.573034,0.666667,0
0.458333,0.169811,0.039216,0.04065,0.163636,0.140351,0.2,0.162162,0.095238,0.05102,0.835206,0.666667,0
0.25,0.056604,0.058824,0.056911,0.018182,0.052632,0.1,0.027027,0.095238,0.05102,0.835206,0.666667,0
0.166667,0.150943,0.068627,0.073171,0.072727,0.157895,0.166667,0,0.142857,0.071429,0.835206,0.666667,0
0.166667,0.245283,0.078431,0.097561,0.109091,0.210526,0.233333,0.189189,0.095238,0.091837,0.835206,0.666667,0
0.208333,0.358491,0.313725,0.308943,0.109091,0.298246,0.4,0.027027,0.380952,0.326531,0.674157,0.666667,0
0.375,0.056604,0.166667,0.162602,0.036364,0.245614,0.3,0.027027,0.333333,0.183673,0.835206,0.666667,0
0.416667,0.132075,0.098039,0.105691,0.054545,0.157895,0.166667,0.054054,0.190476,0.122449,0.835206,0.666667,0
0.083333,0.056604,0.029412,0.03252,0.018182,0.070175,0.1,0,0.095238,0.061224,0.835206,0.666667,0
0.208333,0.301887,0.176471,0.178862,0.181818,0.245614,0.233333,0.351351,0.238095,0.173469,0.344569,0.666667,0
0.041667,0.018868,0.088235,0.113821,0.036364,0.052632,0.1,0.027027,0.095238,0.112245,0.835206,0.666667,0
