AGE,W,L,FG3A,OREB,DREB,TOV,PF,PFD,PLUS_MINUS,TD3_RANK,All_Star_Selection
0.136243,0.091331,0.351514,0.167039,0.019014,0.103766,0.101515,0.108306,0.053232,0.494271,0.616943,1
0.166667,0.495148,0.421315,0.492014,0.120241,0.253218,0.438596,0.302125,0.305764,0.499786,0.756902,1
0.291667,0.394696,0.420848,0.029127,0.29142,0.192608,0.119994,0.309136,0.129353,0.536784,0.963092,1
0.297778,0.039798,0.154486,0.000767,0.2516,0.192982,0.089084,0.211778,0.091837,0.5365,0.87042,1
0.391386,0.599974,0.339353,0.00969,0.300287,0.265624,0.122914,0.361486,0.116994,0.524104,0.915134,1
0.125335,0.743438,0.294783,0.511933,0.127273,0.414702,0.522944,0.32497,0.440271,0.619173,0.952357,1
0.126701,0.267059,0.717726,0.127592,0.339725,0.365856,0.198904,0.456852,0.189806,0.45541,0.717017,1
0.172545,0.14022,0.121856,0.104405,0.035725,0.039894,0.042812,0.0463,0.083119,0.482294,0.914322,1
0.318974,0.394963,0.712049,0.269023,0.148685,0.153766,0.319809,0.285111,0.30905,0.467675,0.762231,1
0.541594,0.595321,0.354101,0.052872,0.293986,0.243671,0.122807,0.388785,0.102041,0.535804,0.937197,1
0.33116,0.493115,0.49409,0.392401,0.090383,0.226925,0.210526,0.548161,0.179679,0.503272,0.89138,1
0.200329,0.648719,0.427269,0.657644,0.133391,0.254094,0.238464,0.377393,0.15119,0.558438,0.972119,1
0.416667,0.468565,0.2994,0.297658,0.06934,0.116892,0.105303,0.28486,0.071633,0.547718,0.910046,1
0.463478,0.402481,0.27602,0.096908,0.172581,0.157126,0.105263,0.303476,0.061239,0.555013,0.948719,1
0.208333,0.46717,0.378569,0.015152,0.329551,0.255437,0.122807,0.282136,0.131412,0.52946,0.958525,1
0.274492,0.636593,0.379943,0.001548,0.65808,0.449539,0.209706,0.384131,0.156662,0.615353,0.749007,1
0.21313,0.29368,0.566075,0.438144,0.252431,0.366279,0.382475,0.593226,0.516885,0.434231,0.951905,1
0.253951,0.175527,0.207536,0.065494,0.270997,0.285113,0.176909,0.254576,0.127131,0.525995,0.863011,1
0.231964,0.0371,0.007377,0.004823,0.000399,0.012595,0.000901,0.051854,0.001529,0.478838,0.953823,1
0.514163,0.632461,0.456247,0.113636,0.417319,0.569476,0.240251,0.45334,0.242421,0.556662,0.920174,1
0.041834,0.069597,0.000276,0.07583,0.115608,0.156389,0.049642,0.199243,0.030796,0.599012,0.948718,1
0.233763,0.38194,0.203039,0.17417,0.035153,0.096491,0.075573,0.177327,0.041877,0.488886,0.948965,1
0.247166,0.49208,0.507578,0.363636,0.254415,0.318537,0.240336,0.454376,0.274839,0.51509,0.948718,1
0.168053,0.166043,0.186987,0.078932,0.098658,0.098619,0.115515,0.178919,0.097658,0.501829,0.921095,1
0.534301,0.559021,0.391586,0.362333,0.158085,0.433007,0.584286,0.299582,0.560083,0.586056,0.357919,1
0.042156,0.12495,0.127572,0.185848,0.087677,0.135531,0.102558,0.2,0.044448,0.487582,0.949718,1
0.373273,0.19608,0.687548,0.423454,0.163636,0.499696,0.439162,0.366667,0.35561,0.475311,0.948718,1
0.771155,0.49679,0.393066,0.396013,0.163966,0.608126,0.614665,0.24301,0.447598,0.571914,0.128115,1
0.169099,0.309665,0.233882,0.115861,0.090909,0.119593,0.096421,0.115983,0.040816,0.518039,0.948718,1
0.223797,0.155144,0.145011,0.024739,0.079254,0.080857,0.031598,0.082917,0.04476,0.507454,0.867059,1
0.170983,0.051948,0.164739,0,0.160158,0.188897,0.081491,0.093329,0.072678,0.541858,0.860251,1
0.184025,0.120103,0.064171,0.099585,0.049496,0.057316,0.066116,0.089428,0.043247,0.523116,0.731006,1
0.169688,0.026902,0.040181,0.00007,0,0.015505,0.00507,0.048945,0.007596,0.495764,0.948718,1
0.105998,0.760837,0.312566,0.151728,0.114456,0.242775,0.128685,0.362008,0.102041,0.504368,0.888012,1
0.208333,0.381808,0.493692,0.356421,0.166959,0.372584,0.334412,0.366614,0.34242,0.481105,0.948718,1
0.060784,0.108697,0.475552,0.166856,0.109091,0.152586,0.109665,0.209888,0.092976,0.499292,0.948718,1
0.210438,0.177488,0.122029,0.001845,0.050978,0.045124,0.054011,0.067579,0.024745,0.503895,0.848958,1
0.107291,0.05248,0.090597,0.353608,0.104797,0.206164,0.214496,0.369126,0.180468,0.573733,0.823426,1
0.488728,0.34143,0.334136,0.487296,0.090909,0.302714,0.384617,0.229565,0.200762,0.524559,0.910973,1
0.203734,0.402057,0.396611,0.581748,0.098463,0.279799,0.419577,0.195465,0.265238,0.522103,0.759236,1
0.271772,0.244796,0.546315,0.27986,0.265782,0.381267,0.297356,0.417896,0.282297,0.440609,0.68946,1
0.208333,0.122968,0.179158,0.234844,0.091098,0.143601,0.157623,0.349796,0.140056,0.526758,0.94645,1
0.113016,0.102915,0.197357,0.149454,0.227954,0.199244,0.274097,0.2883,0.113999,0.489131,0.954913,1
0.128189,0.282515,0.685549,0.277134,0.121104,0.244508,0.21361,0.35292,0.176224,0.457596,0.9054,1
0.207511,0.279273,0.398361,0.210487,0.059567,0.121975,0.204925,0.201657,0.143303,0.522798,0.653041,1
0.208333,0.39132,0.596987,0.106354,0.496796,0.487579,0.482784,0.527082,0.497213,0.474551,0.610417,1
0.353707,0.398409,0.529943,0.004844,0.569421,0.782986,0.340558,0.549832,0.382872,0.530974,0.640527,1
0.609433,0.093912,0.161146,0.065456,0.000519,0.111073,0.082723,0.085953,0.066336,0.544743,0.70067,1
0.199196,0.352872,0.246146,0.370064,0.115655,0.209045,0.247485,0.313711,0.269183,0.556287,0.687073,1
0.233725,0.316846,0.463803,0.423629,0.090909,0.309299,0.21442,0.264944,0.13633,0.530517,0.666667,1
0.46433,0.691959,0.326293,0.204248,0.068441,0.35463,0.387004,0.408016,0.413285,0.604765,0.359994,1
0.223271,0.301314,0.684131,0.122598,0.123018,0.242137,0.211791,0.369684,0.221559,0.488042,0.670778,1
0.186564,0.002829,0.042759,0.128637,0.128193,0.064579,0.012796,0.170337,0.105724,0.461003,0.669839,1
0.302495,0.308262,0.323799,0.191683,0.034099,0.153297,0.142881,0.249231,0.157365,0.530195,0.688039,1
0.209319,0.110816,0.232337,0.016407,0.13599,0.17744,0.16685,0.331362,0.102566,0.501788,0.553856,1
0.432419,0.525312,0.565216,0.3729,0.188404,0.407262,0.454594,0.42748,0.491846,0.53688,0.597219,1
0.067624,0.37797,0.715869,0,0.475019,0.329813,0.197367,0.475332,0.220354,0.489327,0.551398,1
0.217598,0.09486,0.074543,0.043179,0.037624,0.031984,0.000541,0.066667,0.038647,0.520191,0.62984,1
0.43248,0.719132,0.354762,0.309373,0.044451,0.108596,0.053105,0.18763,0.0502,0.580705,0.669182,1
0.027641,0.337983,0.690915,0.001478,0.478913,0.283283,0.177043,0.444511,0.203495,0.469002,0.682359,1
0.204505,0.28373,0.629215,0.242774,0.122443,0.180617,0.154706,0.222958,0.065298,0.472635,0.539744,1
0.460718,0.570967,0.337089,0.260587,0.053198,0.106102,0.093794,0.201935,0.044051,0.531364,0.630632,1
0.170577,0.519991,0.546311,0.129839,0.125532,0.292744,0.171264,0.286806,0.133708,0.512324,0.638312,1
0.185236,0.017662,0.011516,0.024309,0.020497,0.06429,0.019913,0.122056,0,0.463723,0.619852,1
0.204671,0.013699,0.023715,0.007843,0,0,0,0.039617,0.010368,0.490311,0.666667,1
0.584647,0.641075,0.381886,0.259462,0.153074,0.438709,0.351064,0.35,0.524348,0.597191,0.29818,1
0.288837,0.304896,0.677599,0.05061,0.421679,0.418413,0.178409,0.399738,0.206718,0.462469,0.659355,1
0.403296,0.041096,0.162744,0.078808,0.018182,0.043015,0.089603,0.118642,0.034651,0.531802,0.359087,1
0.304535,0.2321,0.23545,0.297052,0.142898,0.325082,0.294074,0.414043,0.132761,0.502879,0.675173,1
0.105333,0.116441,0.661299,0.126504,0.125873,0.14283,0.195495,0.205927,0.132094,0.462192,0.666667,1
0.190446,0.09506,0.076583,0.005725,0.039783,0.094136,0.061619,0.087583,0.040173,0.484714,0.716778,1
0.536694,0.47212,0.239502,0.278819,0.098207,0.206422,0.157215,0.319399,0.10004,0.583509,0.681808,1
0.416667,0.471842,0.291258,0.302101,0.07132,0.117559,0.105346,0.284927,0.071637,0.54573,0.855773,1
0.242192,0.629093,0.4662,0.36566,0.098258,0.201366,0.246209,0.30045,0.138244,0.56811,0.722957,1
0.728791,0.586264,0.421985,0.378564,0.018245,0.179484,0.097401,0.163496,0.10151,0.587734,0.711741,1
0.227925,0.424886,0.274753,0.175979,0.110915,0.160883,0.106616,0.180487,0.099828,0.531586,0.666667,1
0.543118,0.491413,0.498433,0.194638,0.09052,0.179755,0.169064,0.371425,0.12369,0.481557,0.666667,1
0.523127,0.67464,0.397293,0.409253,0.103583,0.215337,0.261722,0.31309,0.14788,0.60447,0.600004,1
0.083333,0.266247,0.618374,0.188795,0.254545,0.266548,0.245614,0.355214,0.216832,0.494485,0.692008,1
0.190836,0.0574,0.103711,0.027835,0.018182,0.11375,0.120444,0.154004,0.064158,0.494503,0.455595,1
0.43443,0.433196,0.26573,0.22986,0.067913,0.177306,0.291099,0.34975,0.11654,0.540124,0.432314,1
0.40878,0.350534,0.457674,0.113975,0.069466,0.115729,0.22807,0.203505,0.124623,0.56927,0.334264,1
0.428256,0.097155,0.187194,0.089021,0.018182,0.054864,0.087841,0.112806,0.041337,0.527631,0.347076,1
0.513896,0.416228,0.556683,0.323171,0.261341,0.496018,0.448465,0.418268,0.478694,0.5349,0.61463,1
0.172962,0.197003,0.652163,0.124523,0.060587,0.151958,0.207607,0.236668,0.073265,0.479427,0.702741,1
0.262513,0.134789,0.265685,0,0.128533,0.172342,0.136846,0.352161,0.1282,0.484579,0.333333,1
0.20426,0.178754,0.049376,0,0.068744,0.073149,0.039625,0.13406,0.040707,0.491525,0.33977,1
0.104423,0.038573,0.33294,0.105679,0.05244,0.092111,0.177202,0.186556,0.141165,0.45896,0.405669,1
0.15331,0.220856,0.285639,0.067429,0.03799,0.054996,0.114521,0.091709,0.043359,0.49061,0.415717,1
0.214021,0.585541,0.368739,0.377261,0.159005,0.368303,0.200095,0.445677,0.266471,0.578241,0.545736,1
0.582018,0.5282,0.357259,0.141248,0.036364,0.157822,0.206824,0.319,0.181423,0.553625,0.361054,1
0.050785,0.331515,0.638325,0,0.464897,0.348466,0.223221,0.414387,0.225292,0.475382,0.581583,1
0.208333,0.423628,0.336991,0.052464,0.112148,0.114035,0.087719,0.268639,0.067571,0.513886,0.589284,1
0.661333,0.563447,0.429463,0.400856,0.096181,0.531719,0.428039,0.322972,0.494528,0.590199,0.384181,1
0.578495,0.164384,0.098317,0,0.070411,0.060415,0.017834,0.134561,0.030612,0.499849,0.564425,1
0.228772,0.290003,0.614539,0.057265,0.252858,0.283359,0.233409,0.421826,0.178061,0.521897,0.333333,1
0.150306,0.421985,0.511268,0.191024,0.304541,0.332351,0.255201,0.354225,0.201566,0.482394,0.498242,1
0.323359,0.245642,0.419717,0.004333,0.293142,0.287747,0.157919,0.367455,0.122589,0.514349,0.333333,1
0.310828,0.597068,0.309563,0.265114,0.083947,0.12412,0.105447,0.196185,0.074447,0.536533,0.589905,1
0.194054,0.286604,0.622633,0.179541,0.250447,0.27319,0.265869,0.381613,0.17925,0.500895,0.464518,1
0.306202,0.314208,0.64249,0.000077,0.333131,0.36375,0.156132,0.406878,0.150877,0.465042,0.629492,1
0.632363,0.515692,0.408284,0.436241,0.070101,0.21363,0.328102,0.186105,0.173823,0.526411,0.36656,1
0.455767,0.28491,0.215797,0.084535,0.043589,0.065803,0.105703,0.12846,0.05368,0.498043,0.48383,1
0.42449,0.187479,0.223472,0.012546,0.197876,0.239077,0.150199,0.359554,0.118588,0.524041,0.49732,1
0.354453,0.567397,0.346882,0.245964,0.064137,0.185945,0.183732,0.347725,0.130032,0.532274,0.526746,1
0.450864,0.434048,0.310436,0.370819,0.212054,0.383155,0.604876,0.402885,0.571823,0.563715,0.240523,1
0.340992,0.459199,0.15056,0.012973,0.131526,0.191323,0.063459,0.239165,0.08056,0.533655,0.572968,1
0.268206,0.43755,0.270136,0.010739,0.166775,0.240222,0.06186,0.272575,0.073757,0.522843,0.571704,1
0.080221,0.195803,0.604187,0.118715,0.089623,0.155944,0.206432,0.221277,0.169942,0.463902,0.456087,1
0.348656,0.572702,0.335895,0.1951,0.071896,0.312491,0.380679,0.366245,0.432346,0.592652,0.423208,1
0.276455,0.428345,0.539862,0.383689,0.250725,0.374114,0.254563,0.273215,0.273557,0.512865,0.501557,1
0.348443,0.704967,0.290182,0.000204,0.312008,0.333334,0.166922,0.400657,0.1351,0.558353,0.590581,1
0.225348,0.068733,0.564138,0.138916,0.114992,0.18667,0.201743,0.174732,0.167179,0.464912,0.421535,1
0.412836,0.085113,0.172348,0.007576,0.162468,0.242844,0.157813,0.381444,0.126885,0.520066,0.623951,1
0.384422,0.123193,0.229499,0,0.145951,0.163294,0.118243,0.29818,0.123268,0.483867,0.411369,1
0.218834,0.29235,0.308541,0.039446,0.087284,0.140756,0.122807,0.198758,0.098361,0.524313,0.555503,1
0.26265,0.335989,0.296144,0.100489,0.055004,0.114518,0.099352,0.159198,0.061874,0.507654,0.500808,1
0.095789,0.451983,0.574862,0.152499,0.079984,0.195415,0.157895,0.280883,0.060417,0.519858,0.581284,1
0.220254,0.622687,0.312787,0.041351,0.315077,0.312382,0.145453,0.362323,0.149398,0.53274,0.681465,1
0.312787,0.479064,0.406079,0.138618,0.090648,0.189009,0.105263,0.192371,0.07017,0.50687,0.666667,1
0.086626,0.277642,0.62078,0.126334,0.080351,0.147831,0.210273,0.191216,0.16876,0.458384,0.576962,1
0.169801,0.457056,0.646705,0.42294,0.132486,0.192133,0.381256,0.308892,0.430364,0.48684,0.780912,1
0.405223,0.357175,0.62224,0,0.221796,0.25702,0.103655,0.255082,0.061224,0.524382,0.587277,1
0.161433,0.55289,0.525489,0.098281,0.124822,0.288992,0.156303,0.297393,0.122884,0.510696,0.637491,1
0.179146,0.449967,0.27045,0.134172,0.082448,0.139975,0.105722,0.179378,0.093778,0.54925,0.665464,1
0.300898,0.481721,0.404561,0.132287,0.102554,0.219516,0.147079,0.254022,0.056732,0.512749,0.644841,1
0.305112,0.364938,0.643568,0.000819,0.266349,0.36699,0.174548,0.381415,0.152205,0.466324,0.618247,1
0.448047,0.474857,0.228146,0.056104,0.033345,0.075696,0.071108,0.14274,0.030657,0.49747,0.850035,1
0.48837,0.228822,0.367083,0.022742,0.094991,0.131355,0.100067,0.202398,0.073866,0.492546,0.634185,1
0.382821,0.527824,0.149934,0.002855,0.131016,0.168476,0.06191,0.272964,0.063454,0.523065,0.575862,1
0.207425,0.065477,0.042713,0.056967,0.068185,0.061611,0.100006,0.159211,0.056695,0.456422,0.612702,1
0.494564,0.19386,0.144924,0,0.306164,0.265966,0.182114,0.507993,0.113573,0.495805,0.384278,1
0.643625,0.503892,0.450708,0.07365,0.244192,0.563642,0.281534,0.38554,0.335616,0.55035,0.666667,1
0.196051,0.086545,0.072324,0.0492,0.000361,0.055026,0.088668,0.178806,0.058729,0.467371,0.631735,1
0.405221,0.535452,0.476658,0.231442,0.384022,0.368421,0.328582,0.250617,0.357188,0.523135,0.666667,1
0.258521,0.579358,0.444112,0.363414,0.215015,0.38264,0.190114,0.400006,0.232664,0.573141,0.655495,1
0.282938,0.118112,0.146568,0.186294,0.075561,0.140351,0.140351,0.289619,0.099853,0.525465,0.684151,1
0.246605,0.556366,0.598298,0.303812,0.08224,0.287716,0.41472,0.356939,0.253681,0.505872,0.666134,1
0.199788,0.484146,0.290469,0.141665,0.068132,0.156527,0.105758,0.173161,0.054761,0.527411,0.639547,1
0.262367,0.394559,0.670976,0.302285,0.148571,0.17596,0.493122,0.306306,0.419797,0.501383,0.585171,1
0.132276,0.207611,0.490573,0.167661,0.039314,0.112924,0.089369,0.161883,0.060508,0.514918,0.668655,1
0.449748,0.725313,0.384782,0.323065,0.037116,0.161373,0.053783,0.203988,0.040771,0.586233,0.669322,1
0.333333,0.4918,0.532769,0.324978,0.112369,0.141925,0.179662,0.314008,0.117928,0.517114,0.666667,1
0.362106,0.477494,0.441569,0.280303,0.094918,0.330502,0.259985,0.228067,0.142857,0.509858,0.666667,1
0.272102,0.65521,0.422135,0.018832,0.358438,0.287682,0.256047,0.338317,0.241038,0.533475,0.691563,1
0.117357,0.077506,0.285302,0.051147,0.13062,0.185439,0.028779,0.144026,0.131375,0.482942,0.637043,1
0.521773,0.504331,0.519306,0,0.379973,0.568027,0.20701,0.452867,0.135077,0.556146,0.666667,1
0.43711,0.474381,0.575416,0.400366,0.345293,0.517178,0.45614,0.482902,0.580115,0.555524,0.636141,1
0.34588,0.373691,0.409919,0.325564,0.122675,0.154146,0.128076,0.251914,0.100317,0.533568,0.632988,1
0.253118,0.037365,0.085931,0.071907,0.103886,0.110497,0.047645,0.103366,0.050303,0.544456,0.678179,1
0.211404,0.157992,0.222662,0.304623,0.163636,0.228747,0.303838,0.298679,0.238778,0.508486,0.866238,1
0.212872,0.003483,0.020707,0.030486,0.146169,0.047675,0.018601,0.023984,0.040243,0.500409,0.756097,1
0.159471,0.188818,0.523641,0.175892,0.070877,0.119952,0.105063,0.163057,0.061,0.513293,0.822389,1
0.24872,0.245621,0.478595,0.063375,0.134061,0.253962,0.170601,0.315612,0.147075,0.460312,0.591984,1
0.476397,0.123724,0.184798,0.047222,0.041638,0.084526,0.05978,0.127627,0.037543,0.522752,0.639488,1
0.488668,0.09589,0.468604,0,0.247431,0.17286,0.155497,0.37522,0.112245,0.455457,0.666667,1
0.288156,0.196254,0.568728,0.244836,0.320583,0.379571,0.267881,0.414711,0.281997,0.438054,0.676812,1
0.23591,0.514676,0.526439,0.266164,0.132355,0.313381,0.304655,0.315859,0.289036,0.509737,0.654021,1
0.178532,0.09589,0.05657,0.007023,0.186254,0.134258,0.082259,0.214107,0.05346,0.488793,0.695674,1
0.244347,0.154406,0.233043,0.006779,0.215629,0.268203,0.17802,0.237246,0.07751,0.502861,0.666667,1
0.135119,0.292282,0.828996,0.156974,0.163636,0.202439,0.145642,0.309088,0.08689,0.444984,0.666667,1
0.203966,0.451661,0.62457,0.41237,0.124697,0.242022,0.470651,0.333119,0.352349,0.494476,0.631724,1
0.390354,0.327978,0.250189,0.467861,0.115373,0.260416,0.204419,0.332888,0.230922,0.567658,0.828901,1
0.274684,0.09589,0.455316,0.006165,0.247779,0.146149,0.102029,0.355318,0.113275,0.465173,0.658941,1
0.206127,0.177764,0.292373,0.185209,0.048688,0.157851,0.152826,0.213856,0.081949,0.458414,0.674113,1
0.281324,0.308221,0.671944,0.075542,0.406629,0.392588,0.175439,0.4,0.186066,0.453074,0.653459,1
0.316064,0.067183,0.036604,0.010454,0.015981,0.052664,0.036873,0.05,0.038316,0.516495,0.666667,1
0.552594,0.598754,0.348975,0.319263,0.190476,0.426462,0.382107,0.322672,0.57813,0.584583,0.198251,1
0.439735,0.435546,0.4995,0.291119,0.288681,0.422195,0.411215,0.345767,0.422492,0.518718,0.627682,1
0.215651,0.032002,0.13715,0.038088,0.110313,0.165072,0.191996,0.160811,0.041511,0.528755,0.674883,1
0.349712,0.357024,0.426401,0.332937,0.123035,0.162923,0.139459,0.252255,0.101585,0.532896,0.629494,1
0.240562,0.644279,0.471162,0.098462,0.327898,0.341343,0.31138,0.418594,0.318093,0.544798,0.666667,1
0.245663,0.34501,0.626973,0.117989,0.220169,0.289571,0.192982,0.318029,0.211471,0.462819,0.791226,1
0.262435,0.486218,0.368926,0.130045,0.121985,0.237368,0.130961,0.266873,0.098952,0.504353,0.72102,1
0.172129,0.340384,0.311188,0.024713,0.11437,0.142582,0.089173,0.214897,0.060817,0.502898,0.615495,1
0.180018,0.565955,0.527622,0.089387,0.13288,0.292386,0.153647,0.286716,0.139415,0.511707,0.640961,1
0.045568,0.248586,0.417542,0.105149,0.054691,0.127484,0.199037,0.303832,0.144228,0.481493,0.666667,1
0.177444,0.013948,0.040926,0.006672,0.025514,0.056529,0.019442,0.120133,0,0.483809,0.650765,1
0.264628,0.694402,0.3087,0,0.291947,0.206115,0.158774,0.406068,0.148669,0.532717,0.661212,1
0.258751,0.056429,0.134729,0.0095,0.036364,0.037651,0.012725,0.048433,0.040246,0.508671,0.648291,1
0.261032,0.375806,0.547624,0.007543,0.570281,0.69759,0.30501,0.489975,0.468202,0.566744,0.622347,1
0.26838,0.655031,0.297492,0.004723,0.301995,0.291395,0.153553,0.357258,0.222481,0.550655,0.560287,1
0.299661,0.090167,0.059288,0.209886,0.018182,0.1613,0.068699,0.192997,0.058912,0.505544,0.715632,1
0.248449,0.50453,0.336122,0.153364,0.045398,0.115953,0.138709,0.228056,0.121607,0.53117,0.605186,1
0.252768,0.185992,0.386701,0.070632,0.021021,0.09612,0.101373,0.143615,0.042217,0.504414,0.47815,1
0.538155,0.34457,0.294825,0.278649,0.111112,0.212991,0.541998,0.280844,0.29467,0.551546,0.645461,1
0.585292,0.523129,0.38512,0.158522,0.036364,0.150651,0.208347,0.318311,0.112688,0.553867,0.362773,1
0.142051,0.006973,0.128055,0.128482,0.11201,0.093021,0.002239,0.161877,0.070398,0.467908,0.662802,1
0.234934,0.68535,0.419899,0.10301,0.2926,0.34402,0.300788,0.432889,0.308238,0.532421,0.508775,1
0.131077,0.200502,0.215817,0.086282,0.03058,0.072548,0.035961,0.073823,0.035874,0.487824,0.634227,1
0.172437,0.010653,0.049912,0,0.034496,0.02656,0.042581,0.026736,0,0.537325,0.552735,1
0.29975,0.206226,0.35735,0.036858,0.071978,0.114251,0.111923,0.200152,0.062377,0.484963,0.601258,1
0.234948,0.342755,0.603802,0.029654,0.577295,0.576318,0.382713,0.35,0.404567,0.494226,0.576629,1
0.375,0.3607,0.433147,0,0.336677,0.319936,0.16587,0.495348,0.16585,0.520907,0.515029,1
0.206384,0.017734,0.034872,0.052725,0.060658,0.028128,0.182528,0.198889,0.033695,0.484574,0.526218,1
0.333333,0.402823,0.441155,0.267182,0.052454,0.139034,0.16417,0.238151,0.162087,0.496882,0.608921,1
0.319932,0.631549,0.358874,0.10633,0.487724,0.457556,0.1539,0.439419,0.237725,0.559203,0.649442,1
0.245226,0.192714,0.2725,0.305589,0.125842,0.252026,0.411167,0.371212,0.269736,0.563544,0.565199,1
0.19443,0.012832,0.059203,0.002823,0,0.000269,0.000336,0.132187,0.006664,0.478997,0.562118,1
0.439812,0.433702,0.538733,0.260094,0.263978,0.367695,0.368105,0.303285,0.372727,0.522221,0.621679,1
0.271963,0.482345,0.518872,0.312279,0.129649,0.15745,0.204117,0.327376,0.117882,0.522505,0.66388,1
0.127778,0.088304,0.06738,0.048812,0.001839,0.073477,0.122807,0.121009,0.063679,0.454696,0.635386,1
0.404531,0.598178,0.36624,0.156929,0.162107,0.256185,0.105355,0.292471,0.09825,0.583049,0.538641,1
0.284689,0.598387,0.390949,0.33616,0.163636,0.420441,0.308614,0.26865,0.142857,0.574106,0.773639,1
0.682488,0.342302,0.430523,0.146864,0.052079,0.130633,0.12559,0.240073,0.109636,0.519072,0.639103,1
0.279821,0.042706,0.028595,0.072243,0.082065,0.085141,0.09366,0.16965,0.055672,0.446648,0.5203,1
0.431581,0.661456,0.382587,0.263353,0.129696,0.249461,0.12773,0.300361,0.098103,0.58794,0.611,1
0.395108,0.09494,0.129057,0.087118,0.019399,0.081632,0.110671,0.10197,0.06201,0.495556,0.503255,1
0.37931,0.06832,0.062876,0.079004,0.009753,0.097196,0.088039,0.099936,0.062595,0.510999,0.614131,1
0.338527,0.712009,0.303472,0.195166,0.068053,0.244495,0.130294,0.39902,0.102041,0.500943,0.539945,1
0.329618,0.354405,0.278271,0.026797,0.243324,0.434104,0.16918,0.416573,0.182012,0.552736,0.641254,1
0.21355,0.561897,0.52668,0.161232,0.081294,0.215136,0.180705,0.296994,0.08671,0.506896,0.66434,1
0.420151,0.694644,0.35229,0.021749,0.297412,0.229866,0.137809,0.3969,0.14696,0.550104,0.712326,1
0.240383,0.198533,0.388534,0.067769,0.052775,0.04745,0.106601,0.16151,0.043325,0.484687,0.536433,1
0.376897,0.348697,0.334212,0.038844,0.278955,0.432675,0.17367,0.416667,0.239069,0.53837,0.686486,1
0.224482,0.396665,0.69462,0.313497,0.191496,0.155587,0.494163,0.353639,0.479012,0.501515,0.612612,1
0.249636,0.636419,0.406395,0.452502,0.109091,0.215056,0.250741,0.407106,0.143892,0.572877,0.746092,1
0.275932,0.270794,0.394394,0.191359,0.056309,0.13981,0.176987,0.200143,0.140465,0.503384,0.651222,1
0.381767,0.11157,0.50813,0.031393,0.255128,0.246484,0.123531,0.317594,0.171222,0.469637,0.614875,1
0.435421,0.518649,0.496464,0.291556,0.320922,0.438802,0.408827,0.336535,0.422746,0.517946,0.63042,1
0.169625,0.085096,0.198992,0.15657,0.110014,0.148864,0.131597,0.295977,0.141706,0.497998,0.71127,1
0.246725,0.038754,0.399974,0.072328,0.114765,0.231209,0.063895,0.147708,0.122449,0.511728,0.615385,1
0.437695,0.63271,0.363912,0.008308,0.287727,0.254681,0.12644,0.428458,0.10234,0.524666,0.640567,1
0.552765,0.448945,0.545738,0.230993,0.206336,0.346436,0.243603,0.306461,0.351528,0.549582,0.578267,1
0.302598,0.288309,0.339087,0.423642,0.117316,0.272408,0.47617,0.361935,0.321946,0.52341,0.95531,1
0.278203,0.089762,0.043528,0.055573,0.040423,0.038611,0,0.066193,0.022618,0.53222,0.683176,1
0.293502,0.666812,0.469709,0.024713,0.338445,0.276909,0.275761,0.320869,0.242582,0.521529,0.642575,1
0.133044,0.574705,0.519638,0.047417,0.095649,0.297518,0.165527,0.293185,0.132653,0.513657,0.665001,1
0.170616,0.071611,0.257708,0.000602,0.136215,0.119713,0.083047,0.226882,0.080268,0.512553,0.694003,1
0.166516,0.249022,0.700073,0.087992,0.116849,0.17052,0.170162,0.319193,0.134065,0.46758,0.639087,1
0.25,0.575435,0.489061,0.330751,0.234319,0.400384,0.182278,0.343477,0.178693,0.58524,0.725406,1
0.613339,0.496896,0.30128,0.273086,0.051385,0.079915,0.120375,0.227386,0.044693,0.531904,0.62829,1
0.415609,0.515064,0.178071,0.037285,0.129816,0.201052,0.069349,0.259634,0.083524,0.52786,0.637451,1
0.185517,0.184377,0.084718,0,0.084169,0.073138,0.042381,0.133333,0.040419,0.501185,0.34353,1
0.274225,0.622147,0.55221,0.325758,0.122764,0.388262,0.730893,0.37074,0.40462,0.570147,0.08542,1
0.168079,0.504462,0.336153,0.159352,0.047558,0.115933,0.12678,0.238254,0.109524,0.519433,0.604771,1
0.201165,0.041096,0.315369,0.119344,0.030539,0.082052,0.141297,0.157136,0.067439,0.460583,0.545673,1
0.217541,0.406303,0.26333,0.346627,0.145092,0.235511,0.344174,0.343258,0.305763,0.584833,0.467459,1
0.302504,0.227684,0.353099,0.050241,0.249462,0.23977,0.20325,0.326533,0.109337,0.466046,0.694881,1
0.359556,0.640292,0.288425,0.288518,0.286067,0.746164,0.610678,0.482606,0.763046,0.648961,0.128205,1
0.390111,0.250789,0.614313,0.129195,0.063605,0.157943,0.175083,0.244524,0.127842,0.513483,0.835688,1
0.40759,0.372603,0.548152,0.386375,0.025779,0.166928,0.210526,0.248817,0.187356,0.483644,0.640825,1
0.333768,0.47521,0.481306,0.235454,0.096358,0.137681,0.18822,0.309973,0.103406,0.54598,0.664819,1
0.410224,0.477441,0.323897,0.268333,0.067464,0.1907,0.298936,0.425448,0.270973,0.552123,0.973661,1
0.302447,0.564302,0.337348,0.225219,0.052604,0.167276,0.221953,0.353921,0.131331,0.562268,0.446912,1
0.166522,0.587796,0.510631,0.085771,0.184941,0.286843,0.138435,0.282109,0.128664,0.514561,0.61955,1
