AGE,W,PLUS_MINUS,W_RANK,W_PCT_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,STL_RANK,BLK_RANK,PLUS_MINUS_RANK,All_Star_Selection
0.541667,0.178082,0.53322,0.611399,0.291883,0.340659,0.570111,0.255396,0.302405,0.76311,0.052023,0.254967,0
0.208333,0.109589,0.473595,0.673575,0.715026,0.615385,0.402214,0.375899,0.640893,0.515371,0.608863,0.634106,0
0.708333,0.068493,0.512777,0.716753,0.08981,0.545788,0.49631,0.748201,0.678694,0.78481,0.435453,0.372517,0
0.125,0.342466,0.454855,0.397237,0.595855,0.190476,0.225092,0.602518,0.434708,0.401447,0.726397,0.703642,0
0.291667,0.493151,0.586031,0.248705,0.053541,0.100733,0.446494,0.007194,0.027491,0.135624,0.034682,0.06457,0
0.166667,0.547945,0.543441,0.181347,0.295337,0.263736,0.04428,0.652878,0.42268,0.211573,0.743738,0.205298,0
0.458333,0.520548,0.543441,0.222798,0.316062,0.141026,0.236162,0.348921,0.207904,0.323689,0.680154,0.203642,0
0.666667,0.191781,0.512777,0.594128,0.010363,0.791209,0,0.719424,0.630584,0.78481,0.468208,0.370861,0
0.375,0.753425,0.550256,0.046632,0.075993,0.564103,0.619926,0.185252,0.396907,0.737794,0.05395,0.180464,0
0.5,0.246575,0.487223,0.521589,0.369603,0.635531,0.725092,0.26259,0.245704,0.734177,0.315992,0.557947,0
0.333333,0.150685,0.517888,0.630397,0.697755,0.417582,0.771218,0.111511,0.310997,0.388788,0.337187,0.346026,0
0.416667,0.123288,0.488927,0.663212,0.720207,0.575092,0.228782,0.708633,0.438144,0.725136,0.564547,0.546358,0
0.25,0.30137,0.488927,0.450777,0.66494,0.758242,0.717712,0.356115,0.439863,0.484629,0.28131,0.55298,0
0.375,0.013699,0.497445,0.756477,0.369603,0.545788,0.800738,0.785971,0.766323,0.78481,0.818882,0.478477,1
0.5,0.410959,0.50937,0.336788,0.519862,0.152015,0.208487,0.600719,0.202749,0.15009,0.346821,0.395695,0
0.041667,0.260274,0.413969,0.499136,0.677029,0.03663,0.357934,0.507194,0.130584,0.01085,0.250482,0.743377,0
0.208333,0.383562,0.53322,0.364421,0.466321,0.57326,0.557196,0.226619,0.4811,0.687161,0.77264,0.259934,0
0.125,0.136986,0.465077,0.644214,0.749568,0.622711,0.369004,0.694245,0.616838,0.336347,0.741811,0.662252,0
0.125,0.232877,0.431005,0.542314,0.523316,0.300366,0.079336,0.386691,0.477663,0.169982,0.72447,0.730132,0
0.208333,0.315068,0.482112,0.433506,0.632124,0.461538,0.190037,0.622302,0.419244,0.218807,0.703276,0.587748,0
0.166667,0.520548,0.487223,0.222798,0.316062,0.492674,0.51476,0.116906,0.331615,0.705244,0.140655,0.56457,0
0.416667,0.246575,0.480409,0.521589,0.689119,0.415751,0.105166,0.56295,0.324742,0.075949,0.666667,0.592715,0
0.375,0.315068,0.482112,0.433506,0.500864,0.525641,0.767528,0.208633,0.5189,0.35443,0.300578,0.586093,0
0.5,0.041096,0.441227,0.732297,0.759931,0.21978,0.653137,0.269784,0.228522,0.283906,0.445087,0.718543,0
0.208333,0.465753,0.536627,0.283247,0.430052,0.377289,0.444649,0.160072,0.152921,0.323689,0.127168,0.236755,0
0.375,0.39726,0.48552,0.34715,0.300518,0.600733,0.243542,0.311151,0.5189,0.761302,0.684008,0.572848,0
0.25,0.589041,0.540034,0.138169,0.267703,0.091575,0.483395,0.125899,0.024055,0.057866,0.032755,0.221854,0
0.083333,0.561644,0.558773,0.164076,0.369603,0.227106,0.184502,0.343525,0.209622,0.039783,0.369942,0.127483,0
0.208333,0.123288,0.51448,0.663212,0.758204,0.611722,0.728782,0.31295,0.582474,0.25859,0.342967,0.360927,0
0.791667,0.589041,0.529813,0.138169,0.048359,0.694139,0.173432,0.44964,0.544674,0.714286,0.728324,0.283113,0
0.5,0.849315,0.55707,0,0.036269,0.745421,0.608856,0.692446,0.525773,0.468354,0.660886,0.134106,0
0.291667,0.287671,0.579216,0.466321,0.081174,0.234432,0.702952,0.082734,0.054983,0.625678,0.102119,0.077815,0
0.583333,0.424658,0.596252,0.326425,0.177893,0.419414,0.675277,0.183453,0.091065,0.186257,0.138728,0.039735,0
0.125,0.712329,0.58092,0.072539,0.162349,0.001832,0.064576,0.392086,0.046392,0.097649,0.090559,0.076159,0
0.666667,0.671233,0.655877,0.081174,0.136442,0.166667,0.095941,0.228417,0.008591,0.05425,0.121387,0.003311,0
0.125,0.232877,0.459966,0.542314,0.71848,0.020147,0.118081,0,0,0.349005,0.346821,0.687086,0
0.375,0.575342,0.55707,0.158895,0.328152,0.009158,0.051661,0.611511,0.269759,0.135624,0.552987,0.13245,0
0.083333,0.205479,0.465077,0.578584,0.692573,0.708791,0.50738,0.188849,0.61512,0.643761,0.263969,0.663907,0
0.5,0.479452,0.53833,0.274611,0.481865,0.494505,0.166052,0.742806,0.591065,0.307414,0.759152,0.228477,0
0.458333,0.328767,0.432709,0.417962,0.611399,0.351648,0.147601,0.640288,0.383162,0.124774,0.487476,0.726821,0
0.541667,0.780822,0.611584,0.02418,0.117444,0.016484,0.175277,0.267986,0.127148,0.070524,0.612717,0.028146,1
0.125,0.232877,0.505963,0.542314,0.606218,0.589744,0.697417,0.235612,0.560137,0.696203,0.252408,0.423841,0
0.291667,0.315068,0.46678,0.433506,0.633851,0.223443,0.592251,0.02518,0.012027,0.479204,0.073218,0.657285,1
0.791667,0.534247,0.574106,0.198618,0.053541,0.692308,0.636531,0.172662,0.113402,0.350814,0.117534,0.089404,0
0.416667,0.369863,0.463373,0.378238,0.521589,0.131868,0.673432,0.068345,0.106529,0.531646,0.200385,0.678808,0
0.458333,0.849315,0.586031,0,0.036269,0.534799,0.055351,0.744604,0.496564,0.502712,0.481696,0.062914,0
0.25,0.547945,0.592845,0.181347,0.302245,0.144689,0.359779,0.22482,0.25945,0.048825,0.412331,0.043046,0
0.25,0.013699,0.522998,0.756477,0.740933,0.391941,0.068266,0.586331,0.515464,0.524412,0.32948,0.321192,0
0.208333,0.39726,0.534923,0.34715,0.286701,0.584249,0.784133,0.442446,0.57732,0.775769,0.416185,0.243377,0
0.25,0.657534,0.582624,0.093264,0.221071,0.042125,0.269373,0.008993,0.073883,0.133816,0.061657,0.072848,0
0.5,0.780822,0.601363,0.02418,0.117444,0.173993,0.568266,0.084532,0.032646,0.381555,0.136802,0.033113,0
0.041667,0.041096,0.521295,0.732297,0.699482,0.498168,0.284133,0.769784,0.573883,0.585895,0.818882,0.327815,0
0.166667,0.575342,0.536627,0.158895,0.352332,0.338828,0.339483,0.203237,0.084192,0.155515,0.524085,0.233444,0
0.375,0.09589,0.541738,0.687392,0.236615,0.635531,0.776753,0.769784,0.627148,0.25859,0.315992,0.213576,0
0.125,0.383562,0.482112,0.364421,0.435233,0.600733,0.693727,0.284173,0.427835,0.551537,0.05973,0.59106,0
0.208333,0.136986,0.475298,0.644214,0.711572,0.545788,0.284133,0.48741,0.634021,0.650995,0.583815,0.624172,0
0.291667,0.780822,0.655877,0.02418,0.086356,0.007326,0.378229,0.266187,0.036082,0.019892,0.179191,0.001656,0
0.375,0.232877,0.480409,0.542314,0.65285,0.258242,0.256458,0.681655,0.556701,0.206148,0.66474,0.599338,0
0.333333,0.136986,0.480409,0.644214,0.611399,0.245421,0.702952,0.363309,0.594502,0.585895,0.631985,0.597682,0
0.291667,0.041096,0.499148,0.732297,0.682211,0.758242,0.732472,0.764388,0.749141,0.55877,0.685934,0.463576,1
0.291667,0.164384,0.495741,0.623489,0.639033,0.369963,0.632841,0.294964,0.168385,0.448463,0.564547,0.490066,1
0.375,0.273973,0.49063,0.481865,0.48532,0.324176,0.785978,0.120504,0.378007,0.638336,0.142582,0.538079,0
0.208333,0.534247,0.543441,0.198618,0.336788,0.067766,0.182657,0.571942,0.534364,0.345389,0.50289,0.201987,0
0.208333,0.465753,0.511073,0.283247,0.492228,0.249084,0.51107,0.080935,0.214777,0.180832,0.366089,0.390728,0
0.5,0.520548,0.575809,0.222798,0.348877,0.098901,0.450185,0.097122,0.044674,0.330922,0.194605,0.087748,0
0.125,0.150685,0.500852,0.630397,0.443869,0.754579,0.795203,0.669065,0.649485,0.76311,0.695568,0.456954,0
0.166667,0.39726,0.497445,0.34715,0.224525,0.710623,0.468635,0.350719,0.410653,0.636528,0.377649,0.485099,0
0.458333,0.178082,0.463373,0.611399,0.75475,0.31685,0.057196,0.496403,0.371134,0.063291,0.622351,0.67053,0
0.5,0.534247,0.53322,0.198618,0.084629,0.785714,0.527675,0.732014,0.639175,0.719711,0.716763,0.251656,0
0.291667,0.849315,0.632027,0,0.036269,0.093407,0.396679,0.179856,0.111684,0.164557,0.204239,0.014901,0
0.375,0.109589,0.471891,0.673575,0.734024,0.456044,0.300738,0.557554,0.618557,0.652803,0.468208,0.635762,0
0.583333,0.123288,0.470187,0.663212,0.369603,0.79304,0.732472,0.417266,0.635739,0.779385,0.510597,0.642384,0
0.083333,0.09589,0.448041,0.687392,0.768566,0.357143,0.363469,0.417266,0.445017,0.379747,0.633911,0.713576,1
0.583333,0.835616,0.638842,0.010363,0.031088,0.058608,0.073801,0.494604,0.216495,0.023508,0.373796,0.009934,0
0.291667,0.630137,0.551959,0.110535,0.259067,0.115385,0.420664,0.104317,0.082474,0.177215,0.023121,0.167219,0
0.333333,0.589041,0.528109,0.138169,0.297064,0.241758,0.48155,0.109712,0.04811,0.473779,0.069364,0.288079,0
0.25,0.60274,0.541738,0.126079,0.28152,0.401099,0.291513,0.69964,0.501718,0.453888,0.710983,0.216887,0
0.416667,0.013699,0.574106,0.756477,0.611399,0.208791,0.402214,0.785971,0.752577,0.585895,0.818882,0.09106,0
0.75,0.438356,0.531516,0.314335,0.290155,0.490842,0.654982,0.021583,0.015464,0.303797,0.030829,0.269868,0
0.208333,0.027397,0.449744,0.744387,0.369603,0.800366,0.800738,0.785971,0.695876,0.78481,0.468208,0.710265,1
0.208333,0.506849,0.495741,0.233161,0.360967,0.230769,0.274908,0.339928,0.295533,0.197107,0.641618,0.495033,0
0.25,0.712329,0.586031,0.072539,0.06563,0.582418,0.071956,0.726619,0.448454,0.112116,0.668593,0.059603,0
0.333333,0.013699,0.502555,0.756477,0.759931,0.600733,0.660517,0.618705,0.546392,0.081374,0.818882,0.43543,0
0.458333,0.506849,0.522998,0.233161,0.046632,0.501832,0.54428,0.52518,0.467354,0.240506,0.279383,0.317881,0
0.166667,0.452055,0.536627,0.298791,0.341969,0.510989,0.392989,0.269784,0.372852,0.745027,0.421965,0.231788,0
0.208333,0.09589,0.429302,0.687392,0.765112,0.214286,0.330258,0.370504,0.341924,0.358047,0.535645,0.731788,0
0.25,0.465753,0.512777,0.283247,0.331606,0.20696,0.129151,0.251799,0.156357,0.410488,0.368015,0.38245,0
0.5,0.493151,0.529813,0.248705,0.143351,0.441392,0.304428,0.192446,0.266323,0.273056,0.323699,0.27649,0
0.5,0.657534,0.589438,0.093264,0.079447,0.677656,0.431734,0.309353,0.292096,0.531646,0.396917,0.054636,1
0.458333,0.328767,0.502555,0.417962,0.466321,0.565934,0.333948,0.696043,0.647766,0.616637,0.657033,0.440397,0
0.333333,0.013699,0.497445,0.756477,0.699482,0.800366,0.800738,0.785971,0.738832,0.670886,0.818882,0.478477,0
0.541667,0.493151,0.46167,0.248705,0.393782,0.620879,0.04059,0.399281,0.56701,0.466546,0.547206,0.683775,0
0.541667,0.068493,0.480409,0.716753,0.55095,0.406593,0.402214,0.404676,0.510309,0.632911,0.408478,0.600993,0
0.583333,0.246575,0.528109,0.521589,0.210708,0.661172,0.649446,0.316547,0.530928,0.737794,0.356455,0.286424,0
0.5,0.780822,0.611584,0.02418,0.117444,0.373626,0.560886,0.217626,0.420962,0.027125,0.285164,0.024834,0
0.125,0.191781,0.458262,0.594128,0.747841,0.09707,0.400369,0.140288,0.139175,0.267631,0.144509,0.693709,0
0.5,0.082192,0.540034,0.702936,0.210708,0.736264,0,0.785971,0.685567,0.696203,0.668593,0.218543,0
0.416667,0.452055,0.516184,0.298791,0.246978,0.545788,0.54428,0.660072,0.441581,0.424955,0.352601,0.357616,1
0.583333,0.671233,0.562181,0.081174,0.2038,0.624542,0.634686,0.69964,0.386598,0.347197,0.653179,0.120861,0
0.166667,0.630137,0.586031,0.110535,0.259067,0.17033,0.464945,0.589928,0.300687,0.009042,0.510597,0.069536,0
0.458333,0.383562,0.546848,0.364421,0.442142,0.294872,0.243542,0.546763,0.134021,0.321881,0.258189,0.190397,0
0.375,0.041096,0.599659,0.732297,0.053541,0.545788,0.732472,0.510791,0.695876,0.78481,0.468208,0.034768,0
0.5,0.369863,0.50937,0.378238,0.170984,0.608059,0.560886,0.30036,0.170103,0.444846,0.768786,0.399007,0
0.375,0.260274,0.425894,0.499136,0.621762,0.168498,0.108856,0.604317,0.376289,0.175407,0.576108,0.736755,0
0.25,0.479452,0.473595,0.274611,0.481865,0.045788,0.273063,0.485612,0.252577,0.003617,0.433526,0.630795,0
0.583333,0.027397,0.55707,0.744387,0.369603,0.800366,0.800738,0.785971,0.695876,0.78481,0.818882,0.135762,0
0.291667,0.068493,0.517888,0.716753,0.727116,0.668498,0.721402,0.625899,0.71134,0.685353,0.628131,0.349338,0
0.333333,0.60274,0.53322,0.126079,0.063903,0.642857,0.193727,0.667266,0.608247,0.439421,0.732177,0.253311,0
0.583333,0.547945,0.526405,0.181347,0.302245,0.428571,0.664207,0.106115,0.242268,0.524412,0.134875,0.299669,0
0.333333,0.60274,0.531516,0.126079,0.193437,0.289377,0.315498,0.124101,0.249141,0.553345,0.371869,0.266556,0
0.375,0.630137,0.596252,0.110535,0.202073,0.047619,0.50369,0.098921,0.060137,0.103074,0.094412,0.041391,0
0.458333,0.657534,0.597956,0.093264,0.148532,0.542125,0.392989,0.129496,0.283505,0.368897,0.290944,0.036424,0
0.291667,0.191781,0.448041,0.594128,0.735751,0.124542,0.197417,0.584532,0.364261,0.300181,0.462428,0.711921,0
0.125,0.643836,0.53322,0.1019,0.227979,0.291209,0.143911,0.196043,0.223368,0.213382,0.184971,0.256623,0
0.25,0.205479,0.46678,0.578584,0.720207,0.349817,0.365314,0.18705,0.522337,0.658228,0.231214,0.65894,0
0.166667,0.506849,0.551959,0.233161,0.333333,0.333333,0.385609,0.521583,0.45189,0.128391,0.358382,0.165563,1
0.208333,0.849315,0.572402,0,0.036269,0.347985,0.730627,0.194245,0.352234,0.678119,0.156069,0.102649,0
0.166667,0.232877,0.49063,0.542314,0.709845,0.450549,0.573801,0.253597,0.201031,0.256781,0.560694,0.543046,0
0.416667,0,0.551959,0.773748,0.773748,0.67033,0.732472,0.785971,0.766323,0.585895,0.818882,0.172185,0
0.25,0.109589,0.540034,0.673575,0.431779,0.205128,0.614391,0.170863,0.333333,0.135624,0.818882,0.218543,0
0.166667,0,0.483816,0.773748,0.773748,0.545788,0,0.417266,0.752577,0.585895,0.818882,0.57947,0
0.333333,0.041096,0.512777,0.732297,0.493955,0.703297,0.402214,0.748201,0.762887,0.78481,0.61657,0.372517,0
0.125,0.39726,0.526405,0.34715,0.271157,0.617216,0.49631,0.136691,0.391753,0.603978,0.146435,0.301325,0
0.125,0.547945,0.497445,0.181347,0.188256,0.648352,0.354244,0.636691,0.738832,0.506329,0.813102,0.486755,0
0.458333,0.780822,0.633731,0.02418,0.117444,0.054945,0.180812,0.01259,0.0189,0.370705,0.028902,0.011589,0
0.083333,0.39726,0.521295,0.34715,0.426598,0.375458,0.367159,0.460432,0.237113,0.130199,0.298651,0.331126,0
0.291667,0.493151,0.526405,0.248705,0.428325,0.080586,0.383764,0.079137,0.065292,0.050633,0.100193,0.294702,0
0.583333,0.753425,0.649063,0.046632,0.138169,0.040293,0.097786,0.573741,0.087629,0.135624,0.171484,0.006623,0
0.625,0.342466,0.587734,0.397237,0.032815,0.631868,0.02583,0.57554,0.462199,0.531646,0.737958,0.057947,1
0.333333,0.219178,0.499148,0.569948,0.694301,0.672161,0.035055,0.746403,0.66323,0.461121,0.801541,0.470199,0
0.333333,0.082192,0.483816,0.702936,0.01209,0.800366,0.800738,0.568345,0.628866,0.78481,0.818882,0.576159,0
0.5,0.506849,0.543441,0.233161,0.176166,0.626374,0.402214,0.410072,0.338488,0.486438,0.687861,0.210265,1
0.166667,0.479452,0.504259,0.274611,0.312608,0.716117,0.51476,0.613309,0.661512,0.667269,0.60501,0.427152,0
0.458333,0.09589,0.529813,0.687392,0.746114,0.747253,0.793358,0.654676,0.735395,0.76311,0.583815,0.273179,0
0.625,0.465753,0.470187,0.283247,0.369603,0.419414,0.04797,0.55036,0.407216,0.227848,0.526012,0.649007,1
0.25,0.643836,0.633731,0.1019,0.134715,0.313187,0.686347,0.206835,0.231959,0.001808,0.597303,0.013245,0
0.25,0.260274,0.41908,0.499136,0.716753,0.056777,0.186347,0.476619,0.312715,0.265823,0.672447,0.741722,0
0.333333,0.383562,0.470187,0.364421,0.466321,0.254579,0.046125,0.706835,0.561856,0.264014,0.38343,0.642384,0
0.5,0.328767,0.502555,0.417962,0.507772,0.364469,0.239852,0.21223,0.146048,0.179024,0.236994,0.438742,0
0.541667,0.232877,0.49063,0.542314,0.587219,0.701465,0.581181,0.697842,0.565292,0.717902,0.39499,0.533113,0
0.666667,0.753425,0.620102,0.046632,0.138169,0.201465,0.062731,0.447842,0.280069,0.16094,0.531792,0.021523,1
0.333333,0.60274,0.553663,0.126079,0.231434,0.155678,0.230627,0.444245,0.254296,0.016275,0.61079,0.157285,0
0.5,0.150685,0.422487,0.630397,0.582038,0.18315,0.708487,0.003597,0.010309,0.157324,0.531792,0.740066,0
0.208333,0.493151,0.50937,0.248705,0.454231,0.3663,0.424354,0.480216,0.405498,0.56962,0.791908,0.403974,0
0.291667,0.082192,0.529813,0.702936,0.053541,0.717949,0.402214,0.669065,0.719931,0.43038,0.468208,0.279801,0
0.583333,0.260274,0.478705,0.499136,0.601036,0.161172,0.119926,0.566547,0.460481,0.296564,0.720617,0.610927,0
0.5,0.821918,0.584327,0.013817,0.067358,0.24359,0.376384,0.417266,0.219931,0.457505,0.308285,0.071192,0
0.166667,0.452055,0.511073,0.298791,0.395509,0.430403,0.439114,0.215827,0.424399,0.661844,0.159923,0.387417,0
0.333333,0.178082,0.470187,0.611399,0.414508,0.545788,0.581181,0.530576,0.599656,0.481013,0.554913,0.640728,0
0.25,0.342466,0.502555,0.397237,0.590674,0.043956,0.084871,0.269784,0.415808,0.112116,0.61657,0.433775,0
0.166667,0.260274,0.512777,0.499136,0.145078,0.532967,0.350554,0.669065,0.512027,0.289331,0.435453,0.379139,0
0.458333,0.136986,0.48552,0.644214,0.55095,0.750916,0.527675,0.715827,0.558419,0.683544,0.709056,0.567881,0
0.458333,0,0.494037,0.773748,0.773748,0.800366,0.800738,0.785971,0.649485,0.78481,0.818882,0.5,0
0.291667,0.835616,0.574106,0.010363,0.051813,0.380952,0.612546,0.415468,0.319588,0.056058,0.456647,0.097682,0
0.375,0.424658,0.526405,0.326425,0.326425,0.673993,0.433579,0.598921,0.714777,0.294756,0.693642,0.298013,0
0.375,0.438356,0.519591,0.314335,0.369603,0.410256,0.645756,0.269784,0.38488,0.396022,0.067437,0.336093,0
0.208333,0.506849,0.516184,0.233161,0.447323,0.137363,0.428044,0.064748,0.075601,0.518987,0.021195,0.350993,0
0.416667,0.273973,0.500852,0.481865,0.015544,0.796703,0,0.773381,0.733677,0.679928,0.782274,0.455298,0
0.291667,0.630137,0.543441,0.110535,0.226252,0.326007,0.090406,0.535971,0.489691,0.104882,0.564547,0.208609,0
0.208333,0.410959,0.565588,0.336788,0.272884,0.078755,0.230627,0.158273,0.099656,0.012658,0.077071,0.10596,0
0.125,0.753425,0.546848,0.046632,0.15544,0.012821,0.142066,0.169065,0.225086,0.005425,0.360308,0.192053,0
0.166667,0.589041,0.596252,0.138169,0.150259,0.336996,0.210332,0.095324,0.176976,0.459313,0.198459,0.038079,0
0.375,0.39726,0.497445,0.34715,0.557858,0.521978,0.49262,0.359712,0.321306,0.235081,0.601156,0.478477,0
0.291667,0.232877,0.492334,0.542314,0.708117,0.261905,0.551661,0.269784,0.505155,0.618445,0.188825,0.52649,0
0.291667,0.60274,0.540034,0.126079,0.262522,0.432234,0.346863,0.501799,0.453608,0.198915,0.425819,0.22351,0
0.125,0.054795,0.458262,0.727116,0.770294,0.177656,0.651292,0.091727,0.379725,0.522604,0.262042,0.692053,0
0.5,0.30137,0.468484,0.450777,0.678756,0.32967,0.472325,0.046763,0.063574,0.473779,0.042389,0.650662,0
0.333333,0.178082,0.480409,0.611399,0.509499,0.765568,0.660517,0.784173,0.649485,0.609403,0.504817,0.604305,0
0.333333,0.356164,0.453152,0.390328,0.544041,0.446886,0.134686,0.553957,0.357388,0.23689,0.712909,0.705298,0
0.666667,0.205479,0.480409,0.578584,0.340242,0.772894,0.636531,0.483813,0.682131,0.755877,0.576108,0.596026,0
0.291667,0.150685,0.482112,0.630397,0.649396,0.384615,0.461255,0.544964,0.649485,0.305606,0.705202,0.589404,0
0.208333,0.424658,0.50937,0.326425,0.036269,0.43956,0.618081,0.314748,0.431271,0.555154,0.204239,0.399007,0
0.083333,0.753425,0.551959,0.046632,0.15544,0.269231,0.402214,0.05036,0.085911,0.544304,0.003854,0.17053,0
0.541667,0.575342,0.562181,0.158895,0.352332,0.512821,0.54059,0.246403,0.183849,0.220615,0.088632,0.11755,0
0.25,0.780822,0.546848,0.02418,0.117444,0.487179,0.031365,0.570144,0.551546,0.233273,0.537572,0.195364,0
0.833333,0.383562,0.611584,0.364421,0.034542,0.128205,0.699262,0.19964,0.178694,0.488246,0.071291,0.02649,0
0.25,0.424658,0.505963,0.326425,0.506045,0.360806,0.088561,0.588129,0.506873,0.332731,0.333333,0.422185,0
0.583333,0.767123,0.521295,0.039724,0.107081,0.291209,0.341328,0.086331,0.092784,0.213382,0.183044,0.326159,0
0.25,0.452055,0.524702,0.298791,0.341969,0.630037,0.153137,0.298561,0.276632,0.356239,0.123314,0.312914,0
0.333333,0.520548,0.512777,0.222798,0.184801,0.479853,0.317343,0.147482,0.238832,0.537071,0.283237,0.380795,0
0.208333,0.109589,0.50937,0.673575,0.528497,0.798535,0,0.785971,0.75945,0.757685,0.818882,0.397351,0
0.166667,0.013699,0.504259,0.756477,0.772021,0.787546,0.800738,0.471223,0.728522,0.719711,0.583815,0.428808,0
0.291667,0.205479,0.497445,0.578584,0.55095,0.395604,0.599631,0.233813,0.482818,0.632911,0.210019,0.488411,0
0.208333,0.232877,0.424191,0.542314,0.661485,0.393773,0.354244,0.429856,0.443299,0.37613,0.799615,0.738411,0
0.166667,0.561644,0.511073,0.164076,0.364421,0.527473,0.719557,0.143885,0.123711,0.560579,0.109827,0.384106,0
0.166667,0.452055,0.519591,0.298791,0.464594,0.163004,0.023985,0.402878,0.218213,0.037975,0.458574,0.342715,0
0.416667,0.260274,0.437819,0.499136,0.623489,0.679487,0.197417,0.645683,0.472509,0.681736,0.811175,0.72351,0
0.583333,0.410959,0.458262,0.336788,0.459413,0.075092,0.195572,0.366906,0.159794,0.074141,0.314066,0.688742,0
0.5,0.753425,0.540034,0.046632,0.115717,0.752747,0.081181,0.685252,0.487973,0.428571,0.789981,0.225166,0
0.75,0.534247,0.587734,0.198618,0.336788,0.148352,0.02952,0.492806,0.25945,0.338156,0.747592,0.056291,0
0.375,0.246575,0.500852,0.521589,0.210708,0.774725,0,0.751799,0.685567,0.783002,0.583815,0.456954,0
0.25,0.123288,0.497445,0.663212,0.56304,0.419414,0.732472,0.489209,0.64433,0.311031,0.77842,0.475166,0
0.375,0.232877,0.517888,0.542314,0.512953,0.496337,0.476015,0.579137,0.532646,0.207957,0.537572,0.344371,0
0.291667,0.821918,0.577513,0.013817,0.053541,0.32967,0.564576,0.093525,0.16323,0.446655,0.044316,0.081126,0
0.5,0.39726,0.494037,0.34715,0.573402,0.28022,0.52214,0.269784,0.21134,0.538879,0.240848,0.509934,0
0.208333,0.09589,0.463373,0.687392,0.611399,0.545788,0.581181,0.717626,0.381443,0.493671,0.818882,0.677152,0
0.333333,0.726027,0.545145,0.070812,0.153713,0.545788,0.422509,0.347122,0.171821,0.066908,0.267823,0.200331,0
0.166667,0.561644,0.55707,0.164076,0.369603,0.285714,0.512915,0.107914,0.187285,0.110307,0.398844,0.140728,0
0.791667,0.136986,0.477002,0.644214,0,0.782051,0.800738,0.464029,0.707904,0.696203,0.252408,0.614238,0
0.291667,0.589041,0.516184,0.138169,0.088083,0.260073,0.714022,0.221223,0.400344,0.45208,0.441233,0.35596,0
0.666667,0.821918,0.625213,0.013817,0.022453,0.139194,0.494465,0.070144,0.025773,0.320072,0.013487,0.019868,0
0.208333,0.369863,0.507666,0.378238,0.210708,0.503663,0.501845,0.264388,0.503436,0.585895,0.219653,0.417219,0
0.25,0.561644,0.546848,0.164076,0.364421,0.470696,0.258303,0.361511,0.390034,0.108499,0.766859,0.193709,0
