W,MIN,FGM,FG3M,AST,STL,BLK,PLUS_MINUS,PLUS_MINUS_RANK,All_Star_Selection
0.589041,0.766744,0.6,0.018868,0.247863,0.333333,0.243243,0.608177,0.028146,0
0.767123,0.561201,0.330435,0,0.025641,0.2,0.378378,0.579216,0.076159,0
0.410959,0.166282,0.043478,0.037736,0.034188,0.166667,0.027027,0.511073,0.395695,0
0.60274,0.318707,0.2,0,0.059829,0.2,0.054054,0.516184,0.337748,0
0.465753,0.842956,0.582609,0.075472,0.213675,0.3,0.081081,0.499148,0.506623,0
0.356164,0.699769,0.556522,0.018868,0.230769,0.466667,0.189189,0.454855,0.736755,0
0.465753,0.383372,0.2,0.056604,0.076923,0.3,0.108108,0.553663,0.139073,0
0.191781,0.288684,0.130435,0.018868,0.025641,0.1,0.081081,0.475298,0.677152,0
0.041096,0.233256,0.034783,0,0.051282,0.066667,0.189189,0.502555,0.486755,0
0.410959,0.473441,0.156522,0.264151,0.076923,0.166667,0.027027,0.505963,0.437086,0
0.30137,0.397229,0.147826,0.169811,0.119658,0.2,0.027027,0.55707,0.13245,0
0.630137,0.836028,0.547826,0.415094,0.65812,0.333333,0.108108,0.560477,0.120861,0
0.547945,0.531178,0.313043,0,0.08547,0.3,0.459459,0.521295,0.301325,0
0.39726,0.56351,0.373913,0.150943,0.051282,0.2,0.135135,0.480409,0.652318,0
0.109589,0.233256,0.113043,0.056604,0.042735,0.066667,0.027027,0.502555,0.480132,0
0.479452,0.561201,0.286957,0.245283,0.290598,0.366667,0.054054,0.568995,0.097682,0
0.123288,0.062356,0.034783,0,0,0,0,0.478705,0.663907,0
0.041096,0.177829,0.069565,0.037736,0.136752,0.166667,0,0.480409,0.647351,0
0.273973,0.660508,0.478261,0.188679,0.25641,0.333333,0.081081,0.480409,0.650662,0
0.383562,0.718245,0.565217,0.226415,0.213675,0.233333,0.189189,0.541738,0.193709,0
0.09589,0.339492,0.078261,0,0.068376,0.166667,0.108108,0.456559,0.733444,0
0.123288,0.263279,0.121739,0,0.247863,0.166667,0.027027,0.50937,0.400662,0
0.082192,0.258661,0.104348,0.056604,0.145299,0.066667,0,0.473595,0.68543,0
0.369863,0.277136,0.191304,0.09434,0.059829,0.066667,0.054054,0.53833,0.215232,1
0.438356,0.517321,0.26087,0.320755,0.162393,0.266667,0.108108,0.48552,0.629139,0
0.219178,0.279446,0.113043,0.056604,0.059829,0.1,0,0.492334,0.577815,0
0.616438,0.30485,0.095652,0.037736,0.059829,0.166667,0.081081,0.505963,0.440397,1
0.123288,0.214781,0.113043,0.018868,0.034188,0.1,0.108108,0.505963,0.440397,0
0.575342,0.822171,0.53913,0,0.119658,0.366667,0.648649,0.553663,0.135762,0
0.753425,0.794457,0.713043,0.037736,0.435897,0.633333,0.216216,0.664395,0.003311,0
0.260274,0.512702,0.278261,0.169811,0.230769,0.233333,0.081081,0.453152,0.740066,0
0.013699,0.300231,0.130435,0,0.034188,0.133333,0.135135,0.497445,0.531457,0
0.506849,0.528868,0.252174,0.113208,0.094017,0.2,0.189189,0.499148,0.511589,0
0.328767,0.394919,0.069565,0.018868,0.34188,0.266667,0.054054,0.504259,0.455298,0
0.589041,0.459584,0.278261,0,0.068376,0.166667,0.27027,0.516184,0.346026,0
0.013699,0.281755,0.173913,0,0,0,0,0.574106,0.086093,0
0.493151,0.394919,0.130435,0,0.051282,0.166667,0.297297,0.511073,0.392384,0
0.479452,0.484988,0.269565,0,0.08547,0.233333,0.351351,0.50937,0.412252,1
0.369863,0.595843,0.365217,0,0.102564,0.2,0.27027,0.512777,0.384106,0
0.479452,0.351039,0.252174,0,0.034188,0.133333,0.135135,0.551959,0.150662,0
0.712329,0.466513,0.286957,0.075472,0.264957,0.466667,0.189189,0.550256,0.157285,0
0.219178,0.690531,0.486957,0.245283,0.282051,0.366667,0.054054,0.507666,0.418874,0
0.547945,0.341801,0.147826,0.09434,0.239316,0.1,0,0.504259,0.468543,0
0.465753,0.632794,0.443478,0.245283,0.136752,0.3,0.135135,0.526405,0.269868,0
0.342466,0.256351,0.173913,0.113208,0.102564,0.166667,0,0.550256,0.163907,0
0.465753,0.810624,0.469565,0.132075,0.367521,0.3,0.054054,0.478705,0.662252,0
0.041096,0.133949,0.043478,0,0,0.1,0.081081,0.502555,0.481788,0
0.60274,0.327945,0.078261,0,0.025641,0.1,0.243243,0.511073,0.387417,0
0.328767,0.404157,0.173913,0.226415,0.094017,0.266667,0.189189,0.507666,0.427152,0
0.328767,0.51963,0.182609,0.09434,0.196581,0.333333,0.081081,0.516184,0.352649,0
0.643836,0.498845,0.313043,0.245283,0.162393,0.133333,0,0.548552,0.175497,0
0.630137,0.792148,0.443478,0.320755,0.401709,0.366667,0.081081,0.616695,0.023179,0
0.506849,0.411085,0.226087,0.188679,0.068376,0.1,0.108108,0.521295,0.309603,0
0.205479,0.720554,0.486957,0.09434,0.222222,0.333333,0.135135,0.422487,0.761589,0
0.561644,0.690531,0.226087,0.132075,0.222222,0.466667,0.189189,0.55707,0.127483,0
0.178082,0.718245,0.547826,0,0.179487,0.3,0.162162,0.50937,0.402318,0
0.342466,0.769053,0.452174,0.207547,0.632479,0.533333,0.081081,0.470187,0.698675,0
0.506849,0.669746,0.408696,0.264151,0.25641,0.266667,0.135135,0.548552,0.173841,0
0.205479,0.344111,0.113043,0.018868,0.076923,0.133333,0.054054,0.522998,0.286424,0
0.39726,0.762125,0.547826,0,0.299145,0.433333,0.189189,0.475298,0.672185,0
0.561644,0.362587,0.208696,0,0.034188,0.1,0.162162,0.551959,0.149007,0
0.383562,0.362587,0.147826,0,0.034188,0.2,0.324324,0.504259,0.475166,0
0.356164,0.789838,0.486957,0.207547,0.769231,0.266667,0.027027,0.483816,0.639073,0
0.232877,0.30485,0.147826,0,0.111111,0.133333,0.081081,0.521295,0.304636,0
0.082192,0.399538,0.208696,0,0.076923,0.166667,0.054054,0.441227,0.751656,0
0.136986,0.242494,0.104348,0,0.034188,0.066667,0.243243,0.522998,0.291391,0
0.630137,0.581986,0.295652,0.113208,0.102564,0.2,0.054054,0.53322,0.238411,0
0.684932,0.265589,0.086957,0,0.017094,0.166667,0.243243,0.558773,0.124172,0
0.013699,0.39261,0.113043,0.018868,0.179487,0.2,0.027027,0.39523,0.768212,0
0,0.050808,0.086957,0,0,0,0,0.531516,0.245033,0
0.671233,0.376443,0.165217,0,0.025641,0.166667,0.216216,0.494037,0.567881,0
0.410959,0.505774,0.208696,0.207547,0.145299,0.333333,0.054054,0.516184,0.336093,0
0.369863,0.616628,0.4,0.283019,0.34188,0.266667,0,0.492334,0.576159,0
0.191781,0.224018,0.095652,0.037736,0.145299,0.133333,0.054054,0.504259,0.471854,0
0.479452,0.341801,0.234783,0,0.059829,0.266667,0.054054,0.517888,0.326159,0
0.39726,0.528868,0.373913,0.245283,0.34188,0.133333,0,0.507666,0.417219,0
0.452055,0.665127,0.452174,0,0.094017,0.2,0.162162,0.46678,0.710265,0
0.356164,0.699769,0.426087,0.396226,0.324786,0.166667,0.027027,0.502555,0.488411,0
0.726027,0.769053,0.573913,0.358491,0.230769,0.433333,0.081081,0.586031,0.06457,0
0.739726,0.413395,0.330435,0,0.025641,0.133333,0.540541,0.536627,0.218543,0
0.561644,0.394919,0.156522,0.150943,0.102564,0.266667,0.054054,0.516184,0.342715,0
0.534247,0.422633,0.113043,0.113208,0.376068,0.333333,0.054054,0.524702,0.279801,0
0.69863,0.672055,0.513043,0.377358,0.213675,0.333333,0.054054,0.60477,0.034768,0
0.232877,0.810624,0.478261,0.415094,0.632479,0.433333,0.027027,0.471891,0.688742,0
0.356164,0.233256,0.113043,0.09434,0.094017,0.133333,0.027027,0.563884,0.109272,0
0.589041,0.879908,0.652174,0.433962,0.495726,0.6,0.135135,0.565588,0.10596,0
0.232877,0.371824,0.191304,0,0.094017,0.266667,0.243243,0.434412,0.756623,0
0.438356,0.12933,0.052174,0.075472,0.025641,0.033333,0.054054,0.516184,0.347682,0
0.561644,0.170901,0.078261,0.037736,0.042735,0.066667,0.027027,0.497445,0.524834,1
0.205479,0.267898,0.095652,0,0.042735,0.1,0.081081,0.50937,0.415563,0
0.150685,0.362587,0.208696,0.226415,0.179487,0.2,0.027027,0.477002,0.667219,0
0.054795,0.069284,0.069565,0.056604,0.008547,0.033333,0,0.504259,0.468543,0
0.328767,0.630485,0.347826,0.245283,0.222222,0.3,0.027027,0.495741,0.543046,0
0.219178,0.207852,0.034783,0,0.034188,0.066667,0.054054,0.528109,0.258278,1
0.30137,0.452656,0.217391,0,0.068376,0.166667,0.135135,0.53833,0.203642,0
0.643836,0.681293,0.426087,0.188679,0.478632,0.266667,0.027027,0.541738,0.195364,0
0.136986,0.099307,0.017391,0,0.017094,0.033333,0.054054,0.492334,0.57947,0
0.260274,0.228637,0.017391,0,0.017094,0.1,0.081081,0.524702,0.278146,0
0.671233,0.616628,0.173913,0.283019,0.282051,0.533333,0.081081,0.565588,0.107616,0
0.328767,0.568129,0.243478,0,0.068376,0.133333,0.351351,0.478705,0.657285,0
0.178082,0.65127,0.356522,0.320755,0.128205,0.4,0.135135,0.517888,0.332781,0
0.260274,0.39261,0.286957,0,0.059829,0.1,0.243243,0.499148,0.509934,0
0.547945,0.616628,0.313043,0.301887,0.213675,0.266667,0.027027,0.536627,0.221854,0
0.383562,0.639723,0.4,0,0.08547,0.2,0.189189,0.471891,0.687086,0
0.178082,0.311778,0.121739,0,0.059829,0.1,0.135135,0.492334,0.582781,0
0.328767,0.226328,0.13913,0.018868,0.034188,0.066667,0.081081,0.548552,0.168874,0
0.561644,0.637413,0.4,0.169811,0.136752,0.233333,0.216216,0.524702,0.283113,0
0.589041,0.755196,0.478261,0.207547,0.615385,0.5,0.108108,0.53833,0.206954,0
0.246575,0.448037,0.191304,0.132075,0.068376,0.2,0.054054,0.463373,0.720199,0
0.273973,0.12933,0.06087,0,0.025641,0.066667,0.108108,0.53322,0.233444,0
0.273973,0.143187,0.086957,0.075472,0.017094,0.033333,0.027027,0.488927,0.600993,0
0.616438,0.73903,0.417391,0.207547,0.521368,0.533333,0.108108,0.550256,0.155629,0
0.123288,0.383372,0.217391,0.113208,0.205128,0.1,0.027027,0.475298,0.673841,0
0.136986,0.071594,0.034783,0,0,0,0.027027,0.528109,0.256623,0
0.232877,0.427252,0.286957,0,0.068376,0.1,0.378378,0.482112,0.642384,0
0.328767,0.334873,0.156522,0.150943,0.076923,0.066667,0.027027,0.534923,0.225166,0
0.739726,0.505774,0.286957,0.169811,0.282051,0.233333,0.054054,0.524702,0.281457,0
0.342466,0.318707,0.217391,0.169811,0.111111,0.133333,0,0.502555,0.485099,0
0.616438,0.595843,0.252174,0.09434,0.119658,0.333333,0.108108,0.534923,0.230132,0
0.493151,0.845266,0.4,0,0.34188,0.4,0.567568,0.53833,0.201987,0
0.616438,0.487298,0.226087,0.301887,0.076923,0.233333,0.027027,0.534923,0.228477,0
0.589041,0.842956,0.53913,0.396226,0.299145,0.233333,0.054054,0.591141,0.05298,0
0.684932,0.205543,0.052174,0,0.017094,0.066667,0.189189,0.531516,0.248344,1
0.205479,0.212471,0.095652,0,0.025641,0.1,0.054054,0.492334,0.587748,0
0.054795,0.127021,0.008696,0,0.025641,0.033333,0.054054,0.458262,0.730132,0
0.178082,0.256351,0.130435,0,0.042735,0.1,0.081081,0.471891,0.690397,0
0.369863,0.297921,0.226087,0,0.042735,0.1,0.189189,0.512777,0.380795,0
0.410959,0.337182,0.182609,0.169811,0.076923,0.066667,0.054054,0.488927,0.607616,0
0.356164,0.297921,0.173913,0.169811,0.145299,0.133333,0,0.497445,0.528146,0
0.356164,0.688222,0.278261,0.245283,0.25641,0.233333,0.081081,0.51448,0.360927,0
0.328767,0.750577,0.573913,0.037736,0.649573,0.433333,0.216216,0.53833,0.211921,0
0.191781,0.150115,0.078261,0,0.025641,0.066667,0,0.483816,0.635762,0
0.178082,0.415704,0.252174,0.09434,0.076923,0.266667,0.054054,0.494037,0.556291,0
0.342466,0.547344,0.286957,0,0.059829,0.1,0.351351,0.488927,0.60596,0
0.315068,0.558891,0.373913,0.226415,0.273504,0.2,0.027027,0.482112,0.640728,0
0.356164,0.224018,0.182609,0.132075,0.051282,0.133333,0.054054,0.512777,0.385762,0
0.164384,0.360277,0.234783,0,0.034188,0.1,0.189189,0.504259,0.461921,0
0.315068,0.678984,0.373913,0.339623,0.606838,0.266667,0.027027,0.465077,0.715232,0
0.027397,0.062356,0.06087,0.056604,0.025641,0,0,0.494037,0.557947,0
0.109589,0.161663,0.034783,0.018868,0.034188,0.033333,0.027027,0.480409,0.649007,0
0.041096,0.113164,0.06087,0.037736,0,0.066667,0.054054,0.519591,0.316225,0
0.068493,0.429561,0.243478,0.09434,0.034188,0.3,0.081081,0.497445,0.538079,0
0.260274,0.508083,0.2,0.075472,0.179487,0.166667,0.108108,0.459966,0.72351,0
0.082192,0.13164,0.052174,0.018868,0.034188,0.066667,0,0.454855,0.738411,1
0.547945,0.810624,0.626087,0.150943,0.358974,0.4,0.486486,0.541738,0.192053,0
0.465753,0.861432,0.617391,0.226415,0.683761,0.533333,0.108108,0.495741,0.549669,0
0.027397,0.157044,0.043478,0,0.042735,0.1,0,0.553663,0.142384,0
0,0.046189,0,0,0,0,0,0.505963,0.440397,0
0.054795,0.360277,0.156522,0.075472,0.145299,0.1,0.189189,0.545145,0.182119,0
0.09589,0.161663,0.121739,0,0.076923,0,0,0.49063,0.589404,0
0.589041,0.715935,0.391304,0.207547,0.136752,0.566667,0.162162,0.62862,0.018212,0
0.60274,0.43418,0.130435,0.207547,0.08547,0.133333,0.027027,0.51448,0.357616,0
0.287671,0.801386,0.556522,0.245283,0.487179,0.666667,0.108108,0.425894,0.758278,0
0.164384,0.332564,0.104348,0.09434,0.25641,0.166667,0.027027,0.456559,0.731788,0
0.794521,0.575058,0.156522,0,0.119658,0.2,0.297297,0.611584,0.02649,0
0.753425,0.644342,0.417391,0,0.08547,0.333333,0.27027,0.568995,0.094371,0
0.465753,0.096998,0.06087,0.037736,0.034188,0.1,0.027027,0.512777,0.374172,0
0.178082,0.549654,0.269565,0,0.034188,0.3,0.243243,0.579216,0.077815,1
0.821918,0.884527,0.782609,0.320755,0.393162,0.466667,0.351351,0.674617,0.001656,0
0.493151,0.681293,0.53913,0,0.196581,0.366667,0.243243,0.550256,0.153974,1
0.068493,0.235566,0.113043,0,0.025641,0.1,0.054054,0.551959,0.145695,0
0.123288,0.787529,0.504348,0.207547,0.196581,0.233333,0.135135,0.524702,0.273179,0
0.780822,0.635104,0.391304,0.396226,0.119658,0.3,0.027027,0.620102,0.021523,0
0.150685,0.066975,0.034783,0.018868,0.008547,0.033333,0,0.478705,0.665563,0
0.369863,0.498845,0.365217,0,0.059829,0.1,0.189189,0.475298,0.67053,0
0.082192,0.265589,0.121739,0.132075,0.094017,0.033333,0,0.473595,0.680464,0
0.123288,0.401848,0.2,0.09434,0.08547,0.2,0.027027,0.540034,0.200331,0
0.178082,0.224018,0.086957,0.056604,0.051282,0.133333,0.027027,0.499148,0.513245,0
0.520548,0.674365,0.234783,0.226415,0.444444,0.366667,0.108108,0.550256,0.152318,0
0.643836,0.822171,0.53913,0.490566,0.188034,0.333333,0.135135,0.545145,0.180464,0
0.575342,0.886836,0.826087,0.320755,0.512821,0.466667,0.081081,0.553663,0.137417,0
0.780822,0.512702,0.313043,0,0.034188,0.166667,0.351351,0.586031,0.066225,0
0.493151,0.418014,0.182609,0,0.042735,0.066667,0.135135,0.499148,0.519868,0
0.09589,0.120092,0.017391,0,0.008547,0.1,0,0.512777,0.38245,1
0.273973,0.228637,0.104348,0,0.042735,0.1,0.108108,0.512777,0.375828,0
0.09589,0.277136,0.069565,0,0.034188,0.1,0.135135,0.492334,0.584437,0
0.561644,0.699769,0.321739,0.490566,0.17094,0.3,0.135135,0.568995,0.099338,0
0.369863,0.681293,0.321739,0.283019,0.547009,0.466667,0.108108,0.53322,0.240066,0
0.150685,0.254042,0.156522,0,0.076923,0.066667,0.135135,0.505963,0.438742,0
0.39726,0.642032,0.295652,0.169811,0.076923,0.233333,0.135135,0.488927,0.599338,0
0.260274,0.796767,0.713043,0.339623,0.504274,0.5,0.108108,0.471891,0.690397,0
0.438356,0.866051,0.747826,0,0.222222,0.266667,0.324324,0.517888,0.32947,0
0.767123,0.450346,0.156522,0.037736,0.145299,0.266667,0.189189,0.584327,0.072848,0
0.630137,0.669746,0.304348,0.150943,0.247863,0.333333,0.054054,0.606474,0.031457,0
0.260274,0.249423,0.078261,0,0.025641,0.066667,0.027027,0.507666,0.428808,0
0.287671,0.464203,0.173913,0,0.102564,0.2,0.054054,0.51448,0.372517,0
0.465753,0.625866,0.373913,0,0.102564,0.233333,0.756757,0.531516,0.243377,0
0.465753,0.482679,0.226087,0,0.076923,0.1,0.189189,0.500852,0.5,0
0,0.17552,0.043478,0,0.068376,0.166667,0,0.412266,0.766556,0
0.835616,0.87067,0.878261,0.264151,0.623932,0.566667,0.243243,0.684838,0,0
0.315068,0.284065,0.173913,0.075472,0.119658,0.133333,0.027027,0.516184,0.344371,0
0.123288,0.429561,0.208696,0.188679,0.068376,0.066667,0.027027,0.48552,0.622517,0
0.150685,0.214781,0.069565,0,0.025641,0.133333,0.081081,0.494037,0.557947,0
0.30137,0.658199,0.417391,0.339623,0.307692,0.366667,0.081081,0.524702,0.271523,0
0.383562,0.524249,0.226087,0.037736,0.076923,0.233333,0.054054,0.497445,0.523179,0
0.342466,0.6097,0.46087,0,0.188034,0.266667,0.108108,0.478705,0.653974,0
0.328767,0.267898,0.121739,0.188679,0.042735,0.066667,0.027027,0.522998,0.298013,0
0.424658,0.692841,0.391304,0.150943,0.324786,0.333333,0.054054,0.495741,0.554636,0
0.219178,0.3903,0.121739,0.075472,0.282051,0.266667,0.081081,0.504259,0.458609,0
0.082192,0.078522,0.052174,0.018868,0.017094,0,0,0.478705,0.660596,0
0.575342,0.889145,0.53913,0.188679,0.25641,0.366667,0.108108,0.522998,0.296358,1
0.136986,0.168591,0.086957,0.056604,0.08547,0.066667,0,0.48552,0.620861,0
0.09589,0.411085,0.156522,0.09434,0.111111,0.266667,0.108108,0.536627,0.22351,0
0.082192,0.103926,0.034783,0,0.025641,0.066667,0.054054,0.575809,0.082781,0
0.616438,0.531178,0.330435,0.264151,0.393162,0.433333,0.054054,0.589438,0.061258,0
0.561644,0.284065,0.182609,0.037736,0.08547,0.166667,0.054054,0.50937,0.403974,0
0.753425,0.803695,0.469565,0,0.34188,0.333333,0.459459,0.614991,0.024834,0
0.287671,0.706697,0.417391,0,0.102564,0.233333,0.432432,0.46678,0.706954,0
0.547945,0.591224,0.286957,0.207547,0.17094,0.2,0.027027,0.512777,0.377483,0
0.219178,0.235566,0.06087,0,0.051282,0.1,0.162162,0.511073,0.390728,0
0.479452,0.452656,0.252174,0.207547,0.068376,0.2,0.081081,0.495741,0.541391,0
0.356164,0.549654,0.4,0.377358,0.111111,0.266667,0.027027,0.454855,0.735099,0
0.849315,0.616628,0.252174,0.301887,0.299145,0.5,0.054054,0.649063,0.006623,0
0.342466,0.512702,0.278261,0.09434,0.111111,0.3,0.216216,0.448041,0.743377,0
0.369863,0.420323,0.191304,0.056604,0.094017,0.3,0.054054,0.494037,0.566225,0
0.328767,0.184758,0.078261,0.018868,0.111111,0.066667,0.027027,0.519591,0.321192,0
0.534247,0.376443,0.286957,0,0.051282,0.1,0.189189,0.49063,0.592715,0
0.383562,0.662818,0.321739,0.339623,0.162393,0.2,0.054054,0.516184,0.347682,0
0.547945,0.542725,0.234783,0.132075,0.094017,0.166667,0.135135,0.500852,0.504967,0
0.753425,0.588915,0.33913,0.264151,0.128205,0.333333,0.216216,0.584327,0.071192,0
0.643836,0.30485,0.13913,0.150943,0.042735,0.1,0.081081,0.543441,0.188742,0
0,0.13164,0,0,0.08547,0,0,0.488927,0.602649,0
0.246575,0.595843,0.295652,0.075472,0.059829,0.4,0.216216,0.417376,0.763245,0
0.547945,0.773672,0.382609,0.358491,0.128205,0.533333,0.162162,0.567291,0.102649,1
0.383562,0.399538,0.191304,0,0.042735,0.066667,0.162162,0.48552,0.624172,0
0.328767,0.473441,0.356522,0.113208,0.128205,0.133333,0.135135,0.446337,0.746689,0
0.273973,0.595843,0.313043,0,0.128205,0.233333,0.243243,0.459966,0.725166,0
0.136986,0.408776,0.173913,0.075472,0.059829,0.133333,0.027027,0.49063,0.59106,0
0.136986,0.464203,0.156522,0.207547,0.042735,0.2,0.081081,0.49063,0.594371,1
0.739726,0.792148,0.452174,0.245283,0.521368,0.733333,0.081081,0.630324,0.013245,0
0.452055,0.593533,0.321739,0.320755,0.162393,0.166667,0.135135,0.545145,0.183775,0
0.369863,0.438799,0.191304,0.207547,0.264957,0.2,0.027027,0.534923,0.231788,0
0.643836,0.34642,0.147826,0.226415,0.145299,0.133333,0.027027,0.53833,0.205298,0
0.260274,0.212471,0.156522,0,0.025641,0.033333,0.027027,0.504259,0.458609,0
0.123288,0.08545,0.034783,0,0.008547,0,0.054054,0.507666,0.418874,0
0.383562,0.212471,0.113043,0.132075,0.034188,0.066667,0.054054,0.516184,0.339404,0
0.30137,0.706697,0.434783,0.245283,0.529915,0.333333,0.054054,0.499148,0.514901,0
0.520548,0.861432,0.634783,0.207547,0.512821,0.7,0.108108,0.51448,0.370861,0
0.684932,0.290993,0.130435,0.075472,0.162393,0.2,0.027027,0.51448,0.36755,0
0.616438,0.581986,0.426087,0.320755,0.376068,0.333333,0.027027,0.529813,0.253311,0
0.452055,0.249423,0.086957,0,0.034188,0.1,0.135135,0.519591,0.31457,0
0.356164,0.623557,0.408696,0,0.247863,0.3,0.162162,0.548552,0.167219,0
0.821918,0.445727,0.191304,0,0.128205,0.2,0.108108,0.599659,0.046358,0
0.315068,0.547344,0.330435,0.245283,0.119658,0.2,0.054054,0.495741,0.544702,0
0.438356,0.882217,0.417391,0.433962,0.418803,0.4,0.297297,0.497445,0.529801,0
0.356164,0.725173,0.53913,0,0.076923,0.233333,0.216216,0.517888,0.327815,0
0.260274,0.762125,0.521739,0,0.162393,0.266667,0.27027,0.437819,0.753311,0
0.178082,0.161663,0.095652,0.037736,0.076923,0.066667,0,0.517888,0.331126,0
0.890411,0.454965,0.191304,0.075472,0.179487,0.233333,0.027027,0.524702,0.27649,0
0.561644,0.815242,0.486957,0.320755,0.376068,0.366667,0.081081,0.500852,0.496689,1
0.616438,0.688222,0.347826,0,0.076923,0.2,0.297297,0.582624,0.074503,0
0.136986,0.265589,0.130435,0.113208,0.059829,0.2,0.081081,0.504259,0.456954,0
0.424658,0.274827,0.121739,0.132075,0.076923,0.066667,0.054054,0.521295,0.30298,1
0.342466,0.554273,0.234783,0.056604,0.119658,0.266667,0.054054,0.48552,0.615894,0
0.726027,0.369515,0.113043,0.132075,0.25641,0.3,0,0.560477,0.11755,0
0.315068,0.397229,0.165217,0.169811,0.247863,0.3,0.135135,0.572402,0.09106,0
0.424658,0.572748,0.391304,0.132075,0.094017,0.133333,0.162162,0.53833,0.216887,0
0.534247,0.256351,0.165217,0.169811,0.094017,0.133333,0.027027,0.53322,0.236755,0
0.369863,0.775982,0.478261,0.037736,0.350427,0.166667,0.324324,0.55707,0.129139,0
0.657534,0.863741,0.53913,0.415094,0.350427,0.6,0.162162,0.601363,0.043046,0
0.561644,0.69746,0.478261,0.037736,0.222222,0.433333,0.27027,0.524702,0.284768,0
0.561644,0.766744,0.53913,0.358491,0.410256,0.366667,0.108108,0.550256,0.15894,0
0.410959,0.166282,0.086957,0,0.025641,0.033333,0.054054,0.522998,0.291391,0
0.013699,0.662818,0.086957,0.188679,0.08547,0,0,0.369676,0.771523,0
0.178082,0.267898,0.121739,0,0.034188,0.133333,0.135135,0.579216,0.07947,0
0.082192,0.080831,0.052174,0,0.034188,0.033333,0,0.511073,0.39404,0
0.589041,0.482679,0.191304,0.188679,0.08547,0.2,0.027027,0.53833,0.210265,0
0.246575,0.859122,0.513043,0.056604,0.948718,0.6,0.054054,0.497445,0.531457,0
0.178082,0.621247,0.391304,0.09434,0.324786,0.266667,0.027027,0.417376,0.764901,0
0.589041,0.628176,0.313043,0.415094,0.17094,0.266667,0.081081,0.505963,0.453642,0
0.643836,0.327945,0.165217,0.169811,0.042735,0.133333,0.081081,0.517888,0.334437,0
0.219178,0.321016,0.226087,0.188679,0.025641,0.2,0.189189,0.528109,0.261589,0
0.863014,0.591224,0.321739,0.339623,0.145299,0.266667,0.054054,0.560477,0.119205,0
0.643836,0.7806,0.478261,0.264151,0.470085,0.466667,0.054054,0.592845,0.049669,0
0.657534,0.56351,0.13913,0,0.042735,0.3,0.054054,0.548552,0.172185,0
0.684932,0.323326,0.182609,0.056604,0.145299,0.133333,0.054054,0.548552,0.17053,0
0.09589,0.214781,0.121739,0.113208,0.08547,0.1,0,0.50937,0.410596,0
0.383562,0.498845,0.356522,0.056604,0.205128,0.166667,0.027027,0.511073,0.389073,0
